M.D_b.DIC Time [a],M.D_b.DIC DIC [mol/kg]
16.083333333333332,0.002295062659342909
16.166666666666664,0.0022950626716199125
16.25,0.002295062683965179
16.333333333333332,0.0022950626963629656
16.416666666666664,0.0022950627088245768
16.5,0.00229506272134844
16.583333333333332,0.0022950627339521443
16.666666666666664,0.0022950627466231063
16.75,0.00229506275935508
16.833333333333332,0.002295062772155142
16.916666666666664,0.0022950627850075486
17.0,0.0022950627979235545
17.083333333333332,0.002295062810901593
17.166666666666664,0.0022950628239591917
17.25,0.0022950628370838107
17.333333333333332,0.0022950628502692275
17.416666666666664,0.002295062863522493
17.5,0.0022950628768279194
17.583333333333332,0.0022950628901967215
17.666666666666664,0.0022950629036273384
17.75,0.002295062917137235
17.833333333333332,0.002295062930713917
17.916666666666664,0.002295062944351183
18.0,0.0022950629580560586
18.083333333333332,0.0022950629718129123
18.166666666666664,0.002295062985632919
18.25,0.002295062999514523
18.333333333333332,0.002295063013475128
18.416666666666664,0.002295063027502284
18.5,0.00229506304158981
18.583333333333332,0.0022950630557447096
18.666666666666664,0.0022950630699514036
18.75,0.0022950630842210286
18.833333333333332,0.0022950630985520346
18.916666666666664,0.0022950631129617645
19.0,0.0022950631274378103
19.083333333333332,0.002295063141974015
19.166666666666664,0.002295063156577355
19.25,0.0022950631712323082
19.333333333333332,0.0022950631859499715
19.416666666666664,0.0022950632007287994
19.5,0.0022950632155860754
19.583333333333332,0.002295063230509434
19.666666666666664,0.00229506324549274
19.75,0.0022950632605429453
19.833333333333332,0.0022950632756445826
19.916666666666664,0.0022950632908087095
20.0,0.0022950633060337864
20.083333333333332,0.0022950633213370346
20.166666666666664,0.002295063336706134
20.25,0.00229506335213497
20.333333333333332,0.0022950633676304707
20.416666666666664,0.002295063383177222
20.5,0.0022950633987862436
20.583333333333332,0.002295063414456001
20.666666666666664,0.002295063430203655
20.75,0.0022950634460169286
20.833333333333332,0.002295063461889729
20.916666666666664,0.0022950634778289604
21.0,0.0022950634938192624
21.083333333333332,0.002295063509871615
21.166666666666664,0.0022950635259844903
21.25,0.002295063542174989
21.333333333333332,0.0022950635584308766
21.416666666666664,0.002295063574746082
21.5,0.0022950635911274846
21.583333333333332,0.002295063607559778
21.666666666666664,0.0022950636240539053
21.75,0.0022950636406083424
21.833333333333332,0.00229506365724013
21.916666666666664,0.0022950636739370767
22.0,0.002295063690693133
22.083333333333332,0.0022950637075151536
22.166666666666664,0.002295063724387887
22.25,0.0022950637413222366
22.333333333333332,0.002295063758316684
22.416666666666664,0.0022950637753882106
22.5,0.0022950637925246674
22.583333333333332,0.0022950638097200262
22.666666666666664,0.002295063826981118
22.75,0.002295063844292744
22.833333333333332,0.0022950638616657704
22.916666666666664,0.002295063879098683
23.0,0.0022950638966084042
23.083333333333332,0.002295063914182828
23.166666666666664,0.0022950639318159464
23.25,0.002295063949514567
23.333333333333332,0.002295063967263545
23.416666666666664,0.002295063985073707
23.5,0.0022950640029435455
23.583333333333332,0.002295064020889923
23.666666666666664,0.0022950640389007753
23.75,0.002295064056970117
23.833333333333332,0.0022950640751047305
23.916666666666664,0.002295064093289524
24.0,0.0022950641115352874
24.083333333333332,0.002295064129840518
24.166666666666664,0.0022950641482220183
24.25,0.0022950641666677676
24.333333333333332,0.0022950641851718005
24.416666666666664,0.002295064203740876
24.5,0.0022950642223599563
24.583333333333332,0.0022950642410397913
24.666666666666664,0.0022950642597788853
24.75,0.002295064278593981
24.833333333333332,0.0022950642974731007
24.916666666666664,0.0022950643164102993
25.0,0.002295064335412313
25.083333333333332,0.0022950643544641545
25.166666666666664,0.0022950643735765385
25.25,0.0022950643927479733
25.333333333333332,0.0022950644119951436
25.416666666666664,0.0022950644313061122
25.5,0.002295064450674956
25.583333333333332,0.0022950644701083874
25.666666666666664,0.0022950644895914723
25.75,0.002295064509134887
25.833333333333332,0.002295064528737145
25.916666666666664,0.002295064548414873
26.0,0.0022950645681561756
26.083333333333332,0.00229506458795515
26.166666666666664,0.0022950646078184855
26.25,0.0022950646277313004
26.333333333333332,0.0022950646477042334
26.416666666666664,0.002295064667735803
26.5,0.002295064687842578
26.583333333333332,0.0022950647080127048
26.666666666666664,0.0022950647282403013
26.75,0.0022950647485320327
26.833333333333332,0.0022950647688730697
26.916666666666664,0.0022950647892740136
27.0,0.002295064809733389
27.083333333333332,0.002295064830267706
27.166666666666664,0.002295064850865152
27.25,0.0022950648715198666
27.333333333333332,0.002295064892238491
27.416666666666664,0.002295064913006248
27.5,0.002295064933833702
27.583333333333332,0.0022950649547193824
27.666666666666664,0.002295064975679741
27.75,0.002295064996703008
27.833333333333332,0.0022950650177833423
27.916666666666664,0.0022950650389273624
28.0,0.0022950650601203425
28.083333333333332,0.0022950650813728106
28.166666666666664,0.002295065102683301
28.25,0.0022950651240682073
28.333333333333332,0.0022950651455158014
28.416666666666664,0.002295065167020263
28.5,0.0022950651885881865
28.583333333333332,0.0022950652102048993
28.666666666666664,0.002295065231880891
28.75,0.0022950652536147015
28.833333333333332,0.002295065275422667
28.916666666666664,0.0022950652972931
29.0,0.0022950653192202013
29.083333333333332,0.0022950653412105427
29.166666666666664,0.002295065363249502
29.25,0.002295065385347532
29.333333333333332,0.0022950654075031777
29.416666666666664,0.0022950654297327192
29.5,0.002295065452024509
29.583333333333332,0.0022950654743727687
29.666666666666664,0.002295065496784046
29.75,0.002295065519243771
29.833333333333332,0.0022950655417623604
29.916666666666664,0.002295065564338363
30.0,0.002295065586988003
30.083333333333332,0.002295065609699673
30.166666666666664,0.002295065632467614
30.25,0.0022950656552983527
30.333333333333332,0.0022950656781773686
30.416666666666664,0.0022950657011150425
30.5,0.002295065724109929
30.583333333333332,0.0022950657471781937
30.666666666666664,0.002295065770308272
30.75,0.0022950657934944236
30.833333333333332,0.002295065816743153
30.916666666666664,0.00229506584003999
31.0,0.00229506586339528
31.083333333333332,0.002295065886807582
31.166666666666664,0.002295065910293005
31.25,0.002295065933840024
31.333333333333332,0.0022950659574429216
31.416666666666664,0.0022950659811081767
31.5,0.0022950660048213713
31.583333333333332,0.002295066028592814
31.666666666666664,0.0022950660524210685
31.75,0.002295066076322188
31.833333333333332,0.0022950661002846882
31.916666666666664,0.00229506612430287
32.0,0.0022950661483831913
32.08333333333333,0.0022950661725112845
32.166666666666664,0.002295066196693659
32.25,0.002295066220933867
32.33333333333333,0.002295066245233015
32.416666666666664,0.0022950662695912856
32.5,0.0022950662940086396
32.58333333333333,0.0022950663184850223
32.666666666666664,0.0022950663430203917
32.75,0.0022950663676147157
32.83333333333333,0.0022950663922679643
32.916666666666664,0.0022950664169801077
33.0,0.0022950664417511163
33.08333333333333,0.002295066466580961
33.166666666666664,0.002295066491469612
33.25,0.0022950665164170403
33.33333333333333,0.002295066541423216
33.416666666666664,0.0022950665664881096
33.5,0.0022950665916116916
33.58333333333333,0.0022950666167939333
33.666666666666664,0.0022950666420348048
33.75,0.002295066667334277
33.83333333333333,0.00229506669269232
33.916666666666664,0.002295066718108905
34.0,0.0022950667435840022
34.08333333333333,0.0022950667691175822
34.166666666666664,0.0022950667947096164
34.25,0.002295066820360075
34.33333333333333,0.002295066846068929
34.416666666666664,0.002295066871836149
34.5,0.002295066897661706
34.58333333333333,0.0022950669235455704
34.666666666666664,0.0022950669494877134
34.75,0.002295066975488105
34.83333333333333,0.0022950670015467168
34.916666666666664,0.002295067027663519
35.0,0.002295067053838483
35.08333333333333,0.00229506708007158
35.166666666666664,0.0022950671063627797
35.25,0.002295067132712054
35.33333333333333,0.0022950671591193735
35.416666666666664,0.002295067185584709
35.5,0.0022950672121080317
35.58333333333333,0.0022950672386893127
35.666666666666664,0.002295067265328522
35.75,0.0022950672920256316
35.83333333333333,0.0022950673187806126
35.916666666666664,0.002295067345593435
36.0,0.0022950673724640705
36.08333333333333,0.00229506739939249
36.166666666666664,0.002295067426378665
36.25,0.002295067453422566
36.33333333333333,0.0022950674805241643
36.416666666666664,0.0022950675076834313
36.5,0.0022950675349003376
36.58333333333333,0.0022950675621748544
36.666666666666664,0.0022950675895069533
36.75,0.0022950676168966054
36.83333333333333,0.0022950676443437815
36.916666666666664,0.002295067671848453
37.0,0.002295067699410591
37.08333333333333,0.002295067727030167
37.166666666666664,0.002295067754707152
37.25,0.0022950677824415174
37.33333333333333,0.0022950678102332347
37.416666666666664,0.002295067838082274
37.5,0.002295067866063447
37.58333333333333,0.002295067894955379
37.666666666666664,0.00229506792426895
37.75,0.0022950679537364726
37.83333333333333,0.002295067983273359
37.916666666666664,0.0022950680126709736
38.0,0.0022950680412780105
38.08333333333333,0.0022950680698127016
38.166666666666664,0.0022950680983168646
38.25,0.0022950681268186016
38.33333333333333,0.002295068155336951
38.416666666666664,0.0022950681838848335
38.5,0.0022950682124710155
38.58333333333333,0.0022950682411014456
38.666666666666664,0.0022950682697801565
38.75,0.0022950682985098786
38.83333333333333,0.0022950683272924587
38.916666666666664,0.0022950683561291417
39.0,0.0022950683850207643
39.08333333333333,0.0022950684139678872
39.166666666666664,0.0022950684429708804
39.25,0.002295068472029988
39.33333333333333,0.0022950685011453647
39.416666666666664,0.0022950685303171087
39.5,0.0022950685595452764
39.58333333333333,0.002295068588829897
39.666666666666664,0.0022950686181709822
39.75,0.00229506864756853
39.83333333333333,0.0022950686770225296
39.916666666666664,0.0022950687065329653
40.0,0.0022950687360998178
40.08333333333333,0.0022950687657230643
40.166666666666664,0.0022950687954026807
40.25,0.0022950688251386405
40.33333333333333,0.002295068854930918
40.416666666666664,0.002295068884779486
40.5,0.002295068914684317
40.58333333333333,0.0022950689446453836
40.666666666666664,0.002295068974662658
40.75,0.0022950690047361115
40.83333333333333,0.002295069034865718
40.916666666666664,0.002295069065051447
41.0,0.0022950690952932722
41.08333333333333,0.0022950691255911658
41.166666666666664,0.0022950691559450987
41.25,0.0022950691863550432
41.33333333333333,0.0022950692168209716
41.416666666666664,0.0022950692473428552
41.5,0.002295069277920667
41.58333333333333,0.002295069308554378
41.666666666666664,0.002295069339243961
41.75,0.002295069369989387
41.83333333333333,0.0022950694007906293
41.916666666666664,0.002295069431647659
42.0,0.002295069462560448
42.08333333333333,0.0022950694935289693
42.166666666666664,0.002295069524553195
42.25,0.0022950695556330962
42.33333333333333,0.0022950695867686457
42.416666666666664,0.0022950696179598155
42.5,0.0022950696492065772
42.58333333333333,0.002295069680508904
42.666666666666664,0.002295069711866767
42.75,0.0022950697432801395
42.83333333333333,0.002295069774748993
42.916666666666664,0.0022950698062733
43.0,0.0022950698378530325
43.08333333333333,0.0022950698694881627
43.166666666666664,0.0022950699011786632
43.25,0.0022950699329245057
43.33333333333333,0.0022950699647256633
43.416666666666664,0.002295069996582108
43.5,0.0022950700284938117
43.58333333333333,0.0022950700604607464
43.666666666666664,0.0022950700924828857
43.75,0.0022950701245602013
43.83333333333333,0.0022950701566926655
43.916666666666664,0.0022950701888802506
44.0,0.002295070221122929
44.08333333333333,0.0022950702534206735
44.166666666666664,0.0022950702857734567
44.25,0.00229507031818125
44.33333333333333,0.002295070350644027
44.416666666666664,0.0022950703831617594
44.5,0.0022950704157344206
44.58333333333333,0.0022950704483619823
44.666666666666664,0.002295070481044417
44.75,0.002295070513781698
44.83333333333333,0.002295070546573797
44.916666666666664,0.0022950705794206865
45.0,0.00229507061232234
45.08333333333333,0.0022950706452787295
45.166666666666664,0.0022950706782898277
45.25,0.002295070711355607
45.33333333333333,0.00229507074447604
45.416666666666664,0.0022950707776511004
45.5,0.0022950708108807594
45.58333333333333,0.0022950708441649903
45.666666666666664,0.0022950708775037664
45.75,0.0022950709108970594
45.83333333333333,0.0022950709443448425
45.916666666666664,0.002295070977847089
46.0,0.002295071011403771
46.08333333333333,0.002295071045014861
46.166666666666664,0.002295071078680332
46.25,0.002295071112400157
46.33333333333333,0.002295071146174309
46.416666666666664,0.00229507118000276
46.5,0.002295071213885484
46.58333333333333,0.002295071247822453
46.666666666666664,0.0022950712818136407
46.75,0.002295071315859019
46.83333333333333,0.0022950713499585614
46.916666666666664,0.0022950713841122404
47.0,0.0022950714183200293
47.08333333333333,0.002295071452581901
47.166666666666664,0.0022950714868978286
47.25,0.0022950715212677842
47.33333333333333,0.002295071555691742
47.416666666666664,0.0022950715901696745
47.5,0.0022950716247015545
47.58333333333333,0.002295071659287355
47.666666666666664,0.002295071693927049
47.75,0.00229507172862061
47.83333333333333,0.0022950717633680113
47.916666666666664,0.0022950717981692252
48.0,0.002295071833024225
48.08333333333333,0.0022950718679329847
48.166666666666664,0.002295071902895476
48.25,0.002295071937911673
48.33333333333333,0.0022950719729815483
48.416666666666664,0.0022950720081050756
48.5,0.002295072043282228
48.58333333333333,0.0022950720785129787
48.666666666666664,0.0022950721137973
48.75,0.002295072149135167
48.83333333333333,0.002295072184526551
48.916666666666664,0.0022950722199714265
49.0,0.0022950722554697664
49.08333333333333,0.002295072291021544
49.166666666666664,0.0022950723266267326
49.25,0.002295072362285305
49.33333333333333,0.002295072397997236
49.416666666666664,0.0022950724337624973
49.5,0.002295072469581063
49.58333333333333,0.002295072505452906
49.666666666666664,0.002295072541378
49.75,0.0022950725773563194
49.83333333333333,0.002295072613387836
49.916666666666664,0.0022950726494725244
50.0,0.002295072685610357
50.08333333333333,0.0022950727218013084
50.166666666666664,0.0022950727580453513
50.25,0.002295072794342459
50.33333333333333,0.0022950728306926063
50.416666666666664,0.0022950728670957654
50.5,0.00229507290355191
50.58333333333333,0.0022950729400610134
50.666666666666664,0.0022950729766230502
50.75,0.002295073013237993
50.83333333333333,0.0022950730499058164
50.916666666666664,0.002295073086626493
51.0,0.0022950731233999967
51.08333333333333,0.0022950731602263017
51.166666666666664,0.002295073197105381
51.25,0.0022950732340372084
51.33333333333333,0.002295073271021757
51.416666666666664,0.002295073308059002
51.5,0.0022950733451489154
51.58333333333333,0.002295073382291472
51.666666666666664,0.002295073419486645
51.75,0.002295073456734408
51.83333333333333,0.0022950734940347358
51.916666666666664,0.0022950735313876005
52.0,0.0022950735687929775
52.08333333333333,0.00229507360625084
52.166666666666664,0.002295073643761161
52.25,0.002295073681323915
52.33333333333333,0.0022950737189390766
52.416666666666664,0.002295073756606618
52.5,0.002295073794326514
52.58333333333333,0.002295073832098739
52.666666666666664,0.002295073869923266
52.75,0.00229507390780007
52.83333333333333,0.0022950739457291234
52.916666666666664,0.0022950739837104004
53.0,0.002295074021743876
53.08333333333333,0.0022950740598295235
53.166666666666664,0.002295074097967317
53.25,0.00229507413615723
53.33333333333333,0.0022950741743992375
53.416666666666664,0.002295074212693313
53.5,0.0022950742510394295
53.58333333333333,0.0022950742894375627
53.666666666666664,0.0022950743278876856
53.75,0.002295074366389773
53.83333333333333,0.002295074404943799
53.916666666666664,0.0022950744435497367
54.0,0.0022950744822075606
54.08333333333333,0.0022950745209172453
54.166666666666664,0.0022950745596787645
54.25,0.0022950745984920925
54.33333333333333,0.0022950746373572037
54.416666666666664,0.0022950746762740717
54.5,0.002295074715242671
54.58333333333333,0.002295074754262976
54.666666666666664,0.002295074793334961
54.75,0.0022950748324585993
54.83333333333333,0.002295074871633866
54.916666666666664,0.0022950749108607356
55.0,0.002295074950139182
55.08333333333333,0.002295074989469179
55.166666666666664,0.002295075028850702
55.25,0.002295075068283724
55.33333333333333,0.0022950751077682203
55.416666666666664,0.002295075147304165
55.5,0.0022950751868915324
55.58333333333333,0.002295075226530297
55.666666666666664,0.002295075266220433
55.75,0.0022950753059619144
55.83333333333333,0.0022950753457547162
55.916666666666664,0.0022950753855988126
56.0,0.0022950754254941782
56.08333333333333,0.002295075465440787
56.166666666666664,0.0022950755054386147
56.25,0.002295075545487634
56.33333333333333,0.0022950755855878206
56.416666666666664,0.002295075625739148
56.5,0.002295075665941592
56.58333333333333,0.002295075706195126
56.666666666666664,0.0022950757464997255
56.75,0.0022950757868553644
56.83333333333333,0.0022950758272620177
56.916666666666664,0.0022950758677196593
57.0,0.0022950759082282645
57.08333333333333,0.002295075948787807
57.166666666666664,0.0022950759893982627
57.25,0.0022950760300596055
57.33333333333333,0.00229507607077181
57.416666666666664,0.0022950761115348513
57.5,0.0022950761523487036
57.58333333333333,0.0022950761932133417
57.666666666666664,0.0022950762341287403
57.75,0.0022950762750948745
57.83333333333333,0.0022950763161117185
57.916666666666664,0.002295076357179247
58.0,0.002295076398297435
58.08333333333333,0.0022950764394662573
58.166666666666664,0.002295076480685689
58.25,0.002295076521955704
58.33333333333333,0.0022950765632762777
58.416666666666664,0.002295076604647385
58.5,0.0022950766460690013
58.58333333333333,0.0022950766875411
58.666666666666664,0.002295076729063657
58.75,0.002295076770636647
58.83333333333333,0.0022950768122600444
58.916666666666664,0.002295076853933825
59.0,0.002295076895657963
59.08333333333333,0.002295076937432433
59.166666666666664,0.002295076979257211
59.25,0.0022950770211322712
59.33333333333333,0.002295077063057589
59.416666666666664,0.002295077105033139
59.5,0.002295077147058896
59.58333333333333,0.0022950771891348354
59.666666666666664,0.0022950772312609327
59.75,0.002295077273437162
59.83333333333333,0.0022950773156634988
59.916666666666664,0.002295077357939918
60.0,0.002295077400266395
60.08333333333333,0.002295077442642905
60.166666666666664,0.002295077485069422
60.25,0.0022950775275459227
60.33333333333333,0.0022950775700723808
60.416666666666664,0.0022950776126487724
60.5,0.002295077655275072
60.58333333333333,0.002295077697951255
60.666666666666664,0.002295077740677297
60.75,0.0022950777834531725
60.83333333333333,0.0022950778262788574
60.916666666666664,0.002295077869154326
61.0,0.0022950779120795546
61.08333333333333,0.0022950779550545176
61.166666666666664,0.0022950779980791904
61.25,0.0022950780411535488
61.33333333333333,0.0022950780842775674
61.416666666666664,0.0022950781274512218
61.5,0.002295078170674487
61.58333333333333,0.0022950782139473393
61.666666666666664,0.002295078257269753
61.75,0.0022950783006417037
61.83333333333333,0.002295078344063167
61.916666666666664,0.002295078387534118
62.0,0.0022950784310545322
62.08333333333333,0.0022950784746243852
62.166666666666664,0.002295078518243652
62.25,0.0022950785619123082
62.33333333333333,0.002295078605630329
62.416666666666664,0.0022950786493976904
62.5,0.0022950786932143677
62.58333333333333,0.0022950787370803363
62.666666666666664,0.002295078780995571
62.75,0.0022950788249600485
62.83333333333333,0.0022950788689737435
62.916666666666664,0.0022950789130366323
63.0,0.0022950789571486896
63.08333333333333,0.0022950790013098916
63.166666666666664,0.002295079045520213
63.25,0.00229507908977963
63.33333333333333,0.002295079134088118
63.416666666666664,0.002295079178445653
63.5,0.00229507922285221
63.58333333333333,0.0022950792673077647
63.666666666666664,0.002295079311812293
63.75,0.002295079356365771
63.83333333333333,0.002295079400968174
63.916666666666664,0.0022950794456194773
64.0,0.0022950794903196566
64.08333333333333,0.002295079535068688
64.16666666666666,0.0022950795798644483
64.25,0.002295079624703166
64.33333333333333,0.002295079669585029
64.41666666666666,0.002295079714516067
64.5,0.002295079759505421
64.58333333333333,0.0022950798045465143
64.66666666666666,0.002295079849636763
64.75,0.00229507989477365
64.83333333333333,0.0022950799399533628
64.91666666666666,0.0022950799851760707
65.0,0.0022950800304477824
65.08333333333333,0.0022950800757776065
65.16666666666666,0.00229508012115899
65.25,0.0022950801665893583
65.33333333333333,0.002295080212066203
65.41666666666666,0.0022950802575857246
65.5,0.0022950803031480923
65.58333333333333,0.0022950803487592933
65.66666666666666,0.0022950803944284046
65.75,0.0022950804401488966
65.83333333333333,0.002295080485918203
65.91666666666666,0.0022950805317338246
66.0,0.002295080577591975
66.08333333333333,0.002295080623492822
66.16666666666666,0.0022950806694423333
66.25,0.002295080715449554
66.33333333333333,0.0022950807615079766
66.41666666666666,0.002295080807615044
66.5,0.002295080853768266
66.58333333333333,0.002295080899963869
66.66666666666666,0.002295080946202021
66.75,0.0022950809924886673
66.83333333333333,0.0022950810388328233
66.91666666666666,0.002295081085228003
67.0,0.0022950811316716593
67.08333333333333,0.002295081178161309
67.16666666666666,0.0022950812246931938
67.25,0.002295081271267479
67.33333333333333,0.0022950813178900906
67.41666666666666,0.002295081364570012
67.5,0.00229508141130078
67.58333333333333,0.002295081458079856
67.66666666666666,0.0022950815049047665
67.75,0.0022950815517717646
67.83333333333333,0.0022950815986810167
67.91666666666666,0.0022950816456384277
68.0,0.002295081692652949
68.08333333333333,0.002295081739718141
68.16666666666666,0.002295081786831473
68.25,0.00229508183399048
68.33333333333333,0.002295081881191429
68.41666666666666,0.002295081928434485
68.5,0.002295081975725533
68.58333333333333,0.002295082023073493
68.66666666666666,0.002295082070471948
68.75,0.0022950821179183764
68.83333333333333,0.0022950821654103217
68.91666666666666,0.0022950822129440625
69.0,0.002295082260519765
69.08333333333333,0.0022950823081432925
69.16666666666666,0.0022950823558235346
69.25,0.0022950824035540963
69.33333333333333,0.0022950824513324657
69.41666666666666,0.0022950824991561933
69.5,0.0022950825470215716
69.58333333333333,0.002295082594928766
69.66666666666666,0.0022950826428836195
69.75,0.0022950826908949913
69.83333333333333,0.002295082738956508
69.91666666666666,0.002295082787065666
70.0,0.002295082835220026
70.08333333333333,0.0022950828834158916
70.16666666666666,0.0022950829316534284
70.25,0.0022950829799384593
70.33333333333333,0.002295083028279812
70.41666666666666,0.002295083076671136
70.5,0.002295083125109936
70.58333333333333,0.002295083173593781
70.66666666666666,0.0022950832221189884
70.75,0.002295083270685722
70.83333333333333,0.002295083319299785
70.91666666666666,0.002295083367969974
71.0,0.002295083416689962
71.08333333333333,0.002295083465457261
71.16666666666666,0.002295083514269449
