M.L_b.HCO3 Time [a],M.L_b.HCO3 HCO3 [mol/kg]
15.833333333333332,0.0016956077361141133
15.916666666666666,0.0016956089542659839
16.0,0.0016956101719224144
16.083333333333332,0.0016956113890837685
16.166666666666664,0.00169561260578262
16.25,0.0016956138219631726
16.333333333333332,0.0016956150377444904
16.416666666666664,0.0016956162530412588
16.5,0.0016956174678654243
16.583333333333332,0.0016956186820841826
16.666666666666664,0.0016956198957926395
16.75,0.001695621109038009
16.833333333333332,0.0016956223217669231
16.916666666666664,0.001695623534098305
17.0,0.0016956247459472583
17.083333333333332,0.001695625957325646
17.166666666666664,0.0016956271681011841
17.25,0.001695628378368533
17.333333333333332,0.001695629588174682
17.416666666666664,0.0016956307974664538
17.5,0.0016956320063622762
17.583333333333332,0.0016956332147775681
17.666666666666664,0.0016956344227241245
17.75,0.0016956356300701495
17.833333333333332,0.0016956368369099163
17.916666666666664,0.0016956380432902203
18.0,0.0016956392491580682
18.083333333333332,0.001695640454631438
18.166666666666664,0.0016956416596260499
18.25,0.0016956428641536465
18.333333333333332,0.0016956440680828998
18.416666666666664,0.001695645271507731
18.5,0.0016956464744747584
18.583333333333332,0.0016956476769311743
18.666666666666664,0.0016956488789945288
18.75,0.0016956500805808405
18.833333333333332,0.0016956512817018063
18.916666666666664,0.0016956524822265625
19.0,0.0016956536822486934
19.083333333333332,0.0016956548818146504
19.166666666666664,0.0016956560808718119
19.25,0.001695657279537311
19.333333333333332,0.0016956584777274642
19.416666666666664,0.0016956596754539263
19.5,0.0016956608725863
19.583333333333332,0.0016956620692178369
19.666666666666664,0.0016956632653948268
19.75,0.0016956644610648351
19.833333333333332,0.00169566565634458
19.916666666666664,0.0016956668511506768
20.0,0.0016956680454947414
20.083333333333332,0.0016956692392468436
20.166666666666664,0.0016956704324999055
20.25,0.0016956716253000521
20.333333333333332,0.0016956728175950395
20.416666666666664,0.0016956740095011688
20.5,0.0016956752009353562
20.583333333333332,0.001695676391909178
20.666666666666664,0.001695677582293174
20.75,0.0016956787721799343
20.833333333333332,0.0016956799616154197
20.916666666666664,0.0016956811505475773
21.0,0.0016956823390922872
21.083333333333332,0.00169568352716677
21.166666666666664,0.00169568471478256
21.25,0.0016956859018106693
21.333333333333332,0.0016956870883433539
21.416666666666664,0.0016956882744264088
21.5,0.001695689460007972
21.583333333333332,0.0016956906452035027
21.666666666666664,0.0016956918299305239
21.75,0.0016956930142005293
21.833333333333332,0.0016956941978850022
21.916666666666664,0.0016956953810758632
22.0,0.0016956965638187417
22.083333333333332,0.0016956977460619647
22.166666666666664,0.0016956989279205716
22.25,0.0016957001093123865
22.333333333333332,0.0016957012902488614
22.416666666666664,0.001695702470601951
22.5,0.0016957036504632401
22.583333333333332,0.0016957048298781913
22.666666666666664,0.0016957060087953214
22.75,0.0016957071873292488
22.833333333333332,0.0016957083653980983
22.916666666666664,0.0016957095430132807
23.0,0.0016957107200472198
23.083333333333332,0.001695711896591166
23.166666666666664,0.0016957130726904142
23.25,0.0016957142482936709
23.333333333333332,0.0016957154235151333
23.416666666666664,0.0016957165982732273
23.5,0.0016957177725793217
23.583333333333332,0.0016957189463063084
23.666666666666664,0.001695720119545102
23.75,0.0016957212923408328
23.833333333333332,0.0016957224646423949
23.916666666666664,0.0016957236365635667
24.0,0.0016957248080230727
24.083333333333332,0.0016957259790322404
24.166666666666664,0.0016957271494644265
24.25,0.0016957283194102139
24.333333333333332,0.0016957294889145668
24.416666666666664,0.0016957306579265666
24.5,0.001695731826559574
24.583333333333332,0.0016957329947326115
24.666666666666664,0.0016957341624569656
24.75,0.0016957353296064566
24.833333333333332,0.0016957364962713354
24.916666666666664,0.001695737662496401
25.0,0.0016957388282309211
25.083333333333332,0.0016957399935878424
25.166666666666664,0.0016957411584864828
25.25,0.0016957423229380867
25.333333333333332,0.0016957434868169385
25.416666666666664,0.0016957446502129572
25.5,0.0016957458131707775
25.583333333333332,0.0016957469756398533
25.666666666666664,0.001695748137732717
25.75,0.0016957492993689826
25.833333333333332,0.0016957504605598533
25.916666666666664,0.0016957516211800728
26.0,0.0016957527813192318
26.083333333333332,0.0016957539410218012
26.166666666666664,0.0016957551002374199
26.25,0.0016957562590782082
26.333333333333332,0.0016957574174640742
26.416666666666664,0.0016957585754061803
26.5,0.0016957597327797284
26.583333333333332,0.0016957608896739816
26.666666666666664,0.0016957620461332478
26.75,0.0016957632021073505
26.833333333333332,0.0016957643577079986
26.916666666666664,0.0016957655128553941
27.0,0.001695766667560658
27.083333333333332,0.00169576782169945
27.166666666666664,0.0016957689753607055
27.25,0.0016957701285885707
27.333333333333332,0.0016957712813330523
27.416666666666664,0.0016957724337054512
27.5,0.0016957735856262602
27.583333333333332,0.0016957747371065606
27.666666666666664,0.0016957758880224664
27.75,0.001695777038462588
27.833333333333332,0.0016957781884709103
27.916666666666664,0.0016957793379976224
28.0,0.0016957804871536172
28.083333333333332,0.00169578163585968
28.166666666666664,0.00169578278412685
28.25,0.0016957839318316964
28.333333333333332,0.0016957850790625037
28.416666666666664,0.0016957862258630957
28.5,0.0016957873721838454
28.583333333333332,0.0016957885181352393
28.666666666666664,0.0016957896636383512
28.75,0.001695790808704182
28.833333333333332,0.0016957919532097504
28.916666666666664,0.001695793097243019
29.0,0.0016957942408476522
29.083333333333332,0.0016957953839742024
29.166666666666664,0.0016957965267327532
29.25,0.0016957976690446673
29.333333333333332,0.0016957988109209043
29.416666666666664,0.0016957999522389335
29.5,0.001695801093086397
29.583333333333332,0.001695802233506797
29.666666666666664,0.0016958033734508682
29.75,0.001695804513028291
29.833333333333332,0.0016958056521607157
29.916666666666664,0.0016958067908590623
30.0,0.0016958079290012487
30.083333333333332,0.0016958090666745946
30.166666666666664,0.0016958102039224452
30.25,0.0016958113406957147
30.333333333333332,0.001695812477103681
30.416666666666664,0.0016958136130682826
30.5,0.0016958147486003982
30.583333333333332,0.0016958158835783934
30.666666666666664,0.0016958170180892687
30.75,0.0016958181521762095
30.833333333333332,0.0016958192857903108
30.916666666666664,0.0016958204190404497
31.0,0.0016958215518488504
31.083333333333332,0.0016958226842263523
31.166666666666664,0.0016958238160517654
31.25,0.0016958249474117726
31.333333333333332,0.0016958260783494006
31.416666666666664,0.0016958272088159238
31.5,0.0016958283389198214
31.583333333333332,0.0016958294685836001
31.666666666666664,0.0016958305978180617
31.75,0.0016958317265024594
31.833333333333332,0.001695832854723158
31.916666666666664,0.0016958339825230277
32.0,0.0016958351098535203
32.08333333333333,0.001695836236822718
32.166666666666664,0.0016958373633817014
32.25,0.0016958384895037722
32.33333333333333,0.0016958396151806106
32.416666666666664,0.001695840740410863
32.5,0.0016958418651948216
32.58333333333333,0.001695842989532904
32.666666666666664,0.001695844113425429
32.75,0.0016958452368726503
32.83333333333333,0.0016958463598748023
32.916666666666664,0.0016958474824321137
33.0,0.0016958486045448153
33.08333333333333,0.0016958497262131362
33.166666666666664,0.0016958508474373083
33.25,0.0016958519682175627
33.33333333333333,0.00169585308855413
33.416666666666664,0.0016958542084472429
33.5,0.0016958553278971324
33.58333333333333,0.0016958564469040302
33.666666666666664,0.0016958575654681697
33.75,0.0016958586835897815
33.83333333333333,0.0016958598012690985
33.916666666666664,0.0016958609185063526
34.0,0.001695862035301776
34.08333333333333,0.001695863151655601
34.166666666666664,0.0016958642675680598
34.25,0.0016958653830393847
34.33333333333333,0.0016958664980698077
34.416666666666664,0.0016958676126595604
34.5,0.0016958687268088762
34.58333333333333,0.0016958698405179857
34.666666666666664,0.0016958709537871208
34.75,0.001695872066616514
34.83333333333333,0.0016958731790063966
34.916666666666664,0.001695874290957
35.0,0.0016958754024685553
35.08333333333333,0.0016958765135412941
35.166666666666664,0.001695877624175448
35.25,0.0016958787343712472
35.33333333333333,0.0016958798441289225
35.416666666666664,0.001695880953448705
35.5,0.0016958820623308257
35.58333333333333,0.0016958831707755142
35.666666666666664,0.001695884278783001
35.75,0.0016958853863535159
35.83333333333333,0.0016958864934872896
35.916666666666664,0.0016958876001845506
36.0,0.0016958887064455305
36.08333333333333,0.0016958898122704572
36.166666666666664,0.00169589091765956
36.25,0.001695892022613069
36.33333333333333,0.0016958931271312122
36.416666666666664,0.0016958942312142193
36.5,0.0016958953348623184
36.58333333333333,0.0016958964380757384
36.666666666666664,0.0016958975408547076
36.75,0.0016958986431994541
36.83333333333333,0.0016958997451102062
36.916666666666664,0.0016959008465871918
37.0,0.001695901947630639
37.08333333333333,0.0016959030482407748
37.166666666666664,0.001695904148417827
37.25,0.0016959052481620234
37.33333333333333,0.0016959063474735908
37.416666666666664,0.0016959074463527566
37.5,0.0016959085447998342
37.58333333333333,0.0016959096428160762
37.666666666666664,0.0016959107404025705
37.75,0.0016959118375598976
37.83333333333333,0.0016959129342883027
37.916666666666664,0.0016959140305846947
38.0,0.0016959151263131681
38.08333333333333,0.0016959162216162412
38.166666666666664,0.0016959173164897137
38.25,0.001695918410933105
38.33333333333333,0.0016959195049465435
38.416666666666664,0.0016959205985302695
38.5,0.0016959216916845473
38.58333333333333,0.001695922784409649
38.666666666666664,0.0016959238767058462
38.75,0.001695924968573408
38.83333333333333,0.0016959260600126003
38.916666666666664,0.001695927151023682
39.0,0.0016959282416069076
39.08333333333333,0.0016959293317625258
39.166666666666664,0.00169593042149078
39.25,0.001695931510791908
39.33333333333333,0.0016959325996661434
39.416666666666664,0.0016959336881137146
39.5,0.0016959347761348474
39.58333333333333,0.001695935863729763
39.666666666666664,0.0016959369508986804
39.75,0.0016959380376418158
39.83333333333333,0.0016959391239593823
39.916666666666664,0.001695940209851592
40.0,0.001695941295318655
40.08333333333333,0.00169594238036078
40.166666666666664,0.0016959434649781754
40.25,0.0016959445491710474
40.33333333333333,0.001695945632939604
40.416666666666664,0.0016959467162840497
40.5,0.0016959477992045913
40.58333333333333,0.0016959488817014344
40.666666666666664,0.0016959499637747846
40.75,0.0016959510454248481
40.83333333333333,0.001695952126651832
40.916666666666664,0.001695953207455943
41.0,0.0016959542878373876
41.08333333333333,0.001695955367796374
41.166666666666664,0.0016959564473331106
41.25,0.0016959575264478062
41.33333333333333,0.0016959586051406707
41.416666666666664,0.0016959596834119138
41.5,0.0016959607612617464
41.58333333333333,0.0016959618386903797
41.666666666666664,0.0016959629156980262
41.75,0.001695963992284898
41.83333333333333,0.0016959650684512087
41.916666666666664,0.0016959661441971715
42.0,0.0016959672195230016
42.08333333333333,0.0016959682944289133
42.166666666666664,0.0016959693689151218
42.25,0.0016959704429818441
42.33333333333333,0.0016959715166292957
42.416666666666664,0.0016959725898576929
42.5,0.001695973662667254
42.58333333333333,0.0016959747350581954
42.666666666666664,0.0016959758070307354
42.75,0.0016959768785850921
42.83333333333333,0.0016959779497214835
42.916666666666664,0.0016959790204401292
43.0,0.001695980090741247
43.08333333333333,0.0016959811606250554
43.166666666666664,0.0016959822300917748
43.25,0.0016959832991416232
43.33333333333333,0.0016959843677748208
43.416666666666664,0.0016959854359915867
43.5,0.0016959865037921402
43.58333333333333,0.001695987571176701
43.666666666666664,0.001695988638145488
43.75,0.0016959897046987208
43.83333333333333,0.0016959907708366186
43.916666666666664,0.0016959918365594012
44.0,0.0016959929018672878
44.08333333333333,0.0016959939667604976
44.166666666666664,0.0016959950312392493
44.25,0.0016959960953037625
44.33333333333333,0.0016959971589542557
44.416666666666664,0.0016959982221909477
44.5,0.001695999285014057
44.58333333333333,0.0016960003474238024
44.666666666666664,0.0016960014094204025
44.75,0.001696002471004075
44.83333333333333,0.001696003532175038
44.916666666666664,0.0016960045929335097
45.0,0.0016960056532797079
45.08333333333333,0.0016960067132138505
45.166666666666664,0.001696007772736154
45.25,0.0016960088318468361
45.33333333333333,0.0016960098905461143
45.416666666666664,0.0016960109488342054
45.5,0.0016960120067113255
45.58333333333333,0.0016960130641776921
45.666666666666664,0.0016960141212335213
45.75,0.0016960151778790287
45.83333333333333,0.0016960162341144323
45.916666666666664,0.0016960172899399462
46.0,0.001696018345355787
46.08333333333333,0.0016960194003621703
46.166666666666664,0.0016960204549593114
46.25,0.0016960215091474256
46.33333333333333,0.0016960225629267288
46.416666666666664,0.001696023616297435
46.5,0.0016960246692597593
46.58333333333333,0.0016960257218139169
46.666666666666664,0.001696026773960122
46.75,0.001696027825698589
46.83333333333333,0.0016960288770295328
46.916666666666664,0.001696029927953167
47.0,0.0016960309784697061
47.08333333333333,0.0016960320285793634
47.166666666666664,0.0016960330782823528
47.25,0.001696034127578888
47.33333333333333,0.0016960351764691824
47.416666666666664,0.0016960362249534493
47.5,0.0016960372730319025
47.58333333333333,0.0016960383207047544
47.666666666666664,0.0016960393679722181
47.75,0.0016960404148345072
47.83333333333333,0.0016960414612918334
47.916666666666664,0.0016960425073444098
48.0,0.001696043552992449
48.08333333333333,0.0016960445982361634
48.166666666666664,0.001696045643075765
48.25,0.0016960466875114658
48.33333333333333,0.0016960477315434786
48.416666666666664,0.0016960487751720146
48.5,0.001696049818397285
48.58333333333333,0.0016960508612195034
48.666666666666664,0.0016960519036388797
48.75,0.0016960529456556263
48.83333333333333,0.0016960539872699536
48.916666666666664,0.0016960550284820738
49.0,0.0016960560692921968
49.08333333333333,0.0016960571097005355
49.166666666666664,0.001696058149707299
49.25,0.0016960591893126987
49.33333333333333,0.001696060228516945
49.416666666666664,0.0016960612673202495
49.5,0.001696062305722822
49.58333333333333,0.0016960633437248724
49.666666666666664,0.0016960643813266115
49.75,0.0016960654185282488
49.83333333333333,0.001696066455329995
49.916666666666664,0.00169606749173206
50.0,0.001696068527734653
50.08333333333333,0.0016960695633379847
50.166666666666664,0.0016960705985422633
50.25,0.0016960716333476995
50.33333333333333,0.0016960726677545022
50.416666666666664,0.0016960737017628802
50.5,0.0016960747353730434
50.58333333333333,0.0016960757685852
50.666666666666664,0.0016960768013995597
50.75,0.001696077833816331
50.83333333333333,0.0016960788658357223
50.916666666666664,0.0016960798974579425
51.0,0.0016960809286832002
51.08333333333333,0.001696081959511704
51.166666666666664,0.0016960829899436611
51.25,0.0016960840199792804
51.33333333333333,0.0016960850496187704
51.416666666666664,0.0016960860788623382
51.5,0.0016960871077101917
51.58333333333333,0.0016960881361625388
51.666666666666664,0.0016960891642195872
51.75,0.0016960901918815446
51.83333333333333,0.0016960912191486173
51.916666666666664,0.001696092246021014
52.0,0.0016960932724989415
52.08333333333333,0.001696094298582606
52.166666666666664,0.0016960953242722149
52.25,0.0016960963495679755
52.33333333333333,0.0016960973744700944
52.416666666666664,0.0016960983989787774
52.5,0.0016960994230942321
52.58333333333333,0.0016961004468166643
52.666666666666664,0.0016961014701462802
52.75,0.001696102493083286
52.83333333333333,0.0016961035156278876
52.916666666666664,0.001696104537780292
53.0,0.0016961055595407038
53.08333333333333,0.0016961065809093293
53.166666666666664,0.0016961076018863742
53.25,0.0016961086224720437
53.33333333333333,0.0016961096426665431
53.416666666666664,0.0016961106624700786
53.5,0.0016961116818828541
53.58333333333333,0.0016961127009050754
53.666666666666664,0.0016961137195369476
53.75,0.0016961147377786748
53.83333333333333,0.0016961157556304625
53.916666666666664,0.0016961167730925148
54.0,0.0016961177901650367
54.08333333333333,0.0016961188068482327
54.166666666666664,0.0016961198231423065
54.25,0.0016961208390474628
54.33333333333333,0.0016961218545639054
54.416666666666664,0.0016961228696918392
54.5,0.0016961238844314657
54.58333333333333,0.0016961248987829912
54.666666666666664,0.0016961259127466189
54.75,0.001696126926322551
54.83333333333333,0.0016961279395109918
54.916666666666664,0.0016961289523121455
55.0,0.0016961299647262138
55.08333333333333,0.0016961309767533999
55.166666666666664,0.0016961319883939082
55.25,0.0016961329996479407
55.33333333333333,0.0016961340105156996
55.416666666666664,0.001696135020997389
55.5,0.0016961360310932103
55.58333333333333,0.0016961370408033667
55.666666666666664,0.0016961380501280602
55.75,0.0016961390590674928
55.83333333333333,0.0016961400676218665
55.916666666666664,0.0016961410757913844
56.0,0.0016961420835762474
56.08333333333333,0.0016961430909766578
56.166666666666664,0.0016961440979928171
56.25,0.001696145104624927
56.33333333333333,0.0016961461108731893
56.416666666666664,0.0016961471167378046
56.5,0.0016961481222189751
56.58333333333333,0.0016961491273169013
56.666666666666664,0.0016961501320317844
56.75,0.001696151136363825
56.83333333333333,0.001696152140313225
56.916666666666664,0.0016961531438801844
57.0,0.001696154147064904
57.08333333333333,0.001696155149867584
57.166666666666664,0.0016961561522884255
57.25,0.0016961571543276284
57.33333333333333,0.0016961581559853927
57.416666666666664,0.0016961591572619188
57.5,0.0016961601581574066
57.58333333333333,0.0016961611586720562
57.666666666666664,0.001696162158806067
57.75,0.0016961631585596386
57.83333333333333,0.0016961641579329712
57.916666666666664,0.001696165156926264
58.0,0.0016961661555397161
58.08333333333333,0.0016961671537735268
58.166666666666664,0.0016961681516278956
58.25,0.0016961691491030211
58.33333333333333,0.0016961701461991022
58.416666666666664,0.0016961711429163385
58.5,0.001696172139254928
58.58333333333333,0.001696173135215069
58.666666666666664,0.001696174130796961
58.75,0.001696175126000802
58.83333333333333,0.00169617612082679
58.916666666666664,0.0016961771152751235
59.0,0.0016961781093460001
59.08333333333333,0.0016961791030396189
59.166666666666664,0.0016961800963561766
59.25,0.0016961810892958712
59.33333333333333,0.001696182081858901
59.416666666666664,0.0016961830740454627
59.5,0.0016961840658557543
59.58333333333333,0.0016961850572899731
59.666666666666664,0.001696186048348316
59.75,0.0016961870390309805
59.83333333333333,0.0016961880293381638
59.916666666666664,0.0016961890192700624
60.0,0.0016961900088268732
60.08333333333333,0.001696190998008793
60.166666666666664,0.0016961919868160185
60.25,0.0016961929752487461
60.33333333333333,0.0016961939633071722
60.416666666666664,0.0016961949509914928
60.5,0.0016961959383019049
60.58333333333333,0.0016961969252386041
60.666666666666664,0.0016961979118017862
60.75,0.0016961988979916473
60.83333333333333,0.001696199883808383
60.916666666666664,0.0016962008692521897
61.0,0.001696201854323262
61.08333333333333,0.0016962028390217958
61.166666666666664,0.0016962038233479864
61.25,0.0016962048073020288
61.33333333333333,0.0016962057908841192
61.416666666666664,0.001696206774094451
61.5,0.0016962077569332202
61.58333333333333,0.0016962087394006217
61.666666666666664,0.0016962097214968503
61.75,0.0016962107032220998
61.83333333333333,0.0016962116845765653
61.916666666666664,0.001696212665560442
62.0,0.0016962136461739225
62.08333333333333,0.0016962146264172017
62.166666666666664,0.0016962156062904747
62.25,0.0016962165857939346
62.33333333333333,0.001696217564927775
62.416666666666664,0.0016962185436921909
62.5,0.0016962195220873752
62.58333333333333,0.0016962205001135214
62.666666666666664,0.001696221477770823
62.75,0.0016962224550594734
62.83333333333333,0.0016962234319796664
62.916666666666664,0.0016962244085315947
63.0,0.0016962253847154518
63.08333333333333,0.0016962263605314301
63.166666666666664,0.001696227335979723
63.25,0.0016962283110605225
63.33333333333333,0.0016962292857740226
63.416666666666664,0.0016962302601204145
63.5,0.001696231234099892
63.58333333333333,0.0016962322077126466
63.666666666666664,0.0016962331809588704
63.75,0.0016962341538387558
63.83333333333333,0.0016962351263524952
63.916666666666664,0.0016962360985002805
64.0,0.0016962370702823027
64.08333333333333,0.0016962380416987548
64.16666666666666,0.0016962390127654694
64.25,0.001696239983510567
64.33333333333333,0.0016962409539326736
64.41666666666666,0.0016962419239868718
64.5,0.001696242893605045
64.58333333333333,0.0016962438628361856
64.66666666666666,0.0016962448316995495
64.75,0.0016962458002139074
64.83333333333333,0.0016962467684076808
64.91666666666666,0.001696247736279635
65.0,0.001696248703785025
65.08333333333333,0.0016962496708559786
65.16666666666666,0.001696250637541308
65.25,0.0016962516038602018
65.33333333333333,0.001696252569831361
65.41666666666666,0.0016962535354831056
65.5,0.0016962545008142062
65.58333333333333,0.0016962554657800814
65.66666666666666,0.0016962564303131071
65.75,0.0016962573944619198
65.83333333333333,0.0016962583582456365
65.91666666666666,0.0016962593216828933
66.0,0.0016962602848019054
66.08333333333333,0.0016962612476014477
66.16666666666666,0.0016962622100371036
66.25,0.0016962631720414964
66.33333333333333,0.0016962641336630848
66.41666666666666,0.0016962650949209168
66.5,0.001696266055833559
66.58333333333333,0.001696267016429125
66.66666666666666,0.0016962679767063935
66.75,0.0016962689366211109
66.83333333333333,0.0016962698961061474
66.91666666666666,0.0016962708552097844
67.0,0.0016962718139510002
67.08333333333333,0.0016962727723482938
67.16666666666666,0.0016962737304296743
67.25,0.0016962746881939265
67.33333333333333,0.0016962756455969575
67.41666666666666,0.0016962766025718844
67.5,0.0016962775591668113
67.58333333333333,0.0016962785154006467
67.66666666666666,0.0016962794712918217
67.75,0.0016962804268682435
67.83333333333333,0.0016962813821287004
67.91666666666666,0.0016962823370292616
68.0,0.0016962832915032877
68.08333333333333,0.001696284245598708
68.16666666666666,0.0016962851993343612
68.25,0.0016962861527286105
68.33333333333333,0.001696287105809261
68.41666666666666,0.0016962880585751055
68.5,0.0016962890109823733
68.58333333333333,0.0016962899629646706
68.66666666666666,0.0016962909145697487
68.75,0.0016962918658163784
68.83333333333333,0.0016962928167228559
68.91666666666666,0.0016962937673168843
69.0,0.0016962947175972604
69.08333333333333,0.001696295667520374
69.16666666666666,0.0016962966170200734
69.25,0.0016962975661439358
69.33333333333333,0.0016962985149106633
69.41666666666666,0.0016962994633384848
69.5,0.0016963004114550018
69.58333333333333,0.0016963013592590159
69.66666666666666,0.0016963023067070768
69.75,0.0016963032537332728
69.83333333333333,0.001696304200385009
69.91666666666666,0.001696305146680918
70.0,0.0016963060926391625
