M.D_b.pH Time [a],M.D_b.pH pH [mol/kg]
186200.0,7.912284890262849
186300.0,7.91228489026285
186400.0,7.912284890262849
186500.0,7.91228489026285
186600.0,7.912284890262849
186700.0,7.91228489026285
186800.0,7.912284890262849
186900.0,7.91228489026285
187000.0,7.912284890262849
187100.0,7.91228489026285
187200.0,7.912284890262849
187300.0,7.91228489026285
187400.0,7.912284890262849
187500.0,7.91228489026285
187600.0,7.912284890262849
187700.0,7.91228489026285
187800.0,7.912284890262849
187900.0,7.91228489026285
188000.0,7.912284890262849
188100.0,7.91228489026285
188200.0,7.912284890262849
188300.0,7.91228489026285
188400.0,7.912284890262849
188500.0,7.91228489026285
188600.0,7.912284890262849
188700.0,7.91228489026285
188800.0,7.912284890262849
188900.0,7.91228489026285
189000.0,7.912284890262849
189100.0,7.91228489026285
189200.0,7.912284890262849
189300.0,7.91228489026285
189400.0,7.912284890262849
189500.0,7.91228489026285
189600.0,7.912284890262849
189700.0,7.91228489026285
189800.0,7.912284890262849
189900.0,7.91228489026285
190000.0,7.912284890262849
190100.0,7.91228489026285
190200.0,7.912284890262849
190300.0,7.91228489026285
190400.0,7.912284890262849
190500.0,7.91228489026285
190600.0,7.912284890262849
190700.0,7.91228489026285
190800.0,7.912284890262849
190900.0,7.91228489026285
191000.0,7.912284890262849
191100.0,7.91228489026285
191200.0,7.912284890262849
191300.0,7.91228489026285
191400.0,7.912284890262849
191500.0,7.91228489026285
191600.0,7.912284890262849
191700.0,7.91228489026285
191800.0,7.912284890262849
191900.0,7.91228489026285
192000.0,7.912284890262849
192100.0,7.91228489026285
192200.0,7.912284890262849
192300.0,7.91228489026285
192400.0,7.912284890262849
192500.0,7.91228489026285
192600.0,7.912284890262849
192700.0,7.91228489026285
192800.0,7.912284890262849
192900.0,7.91228489026285
193000.0,7.912284890262849
193100.0,7.91228489026285
193200.0,7.912284890262849
193300.0,7.91228489026285
193400.0,7.912284890262849
193500.0,7.91228489026285
193600.0,7.912284890262849
193700.0,7.91228489026285
193800.0,7.912284890262849
193900.0,7.91228489026285
194000.0,7.912284890262849
194100.0,7.91228489026285
194200.0,7.912284890262849
194300.0,7.91228489026285
194400.0,7.912284890262849
194500.0,7.91228489026285
194600.0,7.912284890262849
194700.0,7.91228489026285
194800.0,7.912284890262849
194900.0,7.91228489026285
195000.0,7.912284890262849
195100.0,7.91228489026285
195200.0,7.912284890262849
195300.0,7.91228489026285
195400.0,7.912284890262849
195500.0,7.91228489026285
195600.0,7.912284890262849
195700.0,7.91228489026285
195800.0,7.912284890262849
195900.0,7.91228489026285
196000.0,7.912284890262849
196100.0,7.91228489026285
196200.0,7.912284890262849
196300.0,7.91228489026285
196400.0,7.912284890262849
196500.0,7.91228489026285
196600.0,7.912284890262849
196700.0,7.91228489026285
196800.0,7.912284890262849
196900.0,7.91228489026285
197000.0,7.912284890262849
197100.0,7.91228489026285
197200.0,7.912284890262849
197300.0,7.91228489026285
197400.0,7.912284890262849
197500.0,7.91228489026285
197600.0,7.912284890262849
197700.0,7.91228489026285
197800.0,7.912284890262849
197900.0,7.91228489026285
198000.0,7.912284890262849
198100.0,7.912284890262849
198200.0,7.912284890262849
198300.0,7.91228489026285
198400.0,7.912284890262849
198500.0,7.91228489026285
198600.0,7.912284890262849
198700.0,7.91228489026285
198800.0,7.912284890262849
198900.0,7.91228489026285
199000.0,7.912284890262849
199100.0,7.91228489026285
199200.0,7.912284890262849
199300.0,7.91228489026285
199400.0,7.912284890262849
199500.0,7.91228489026285
199600.0,7.912284890262849
199700.0,7.91228489026285
199800.0,7.912284890262849
199900.0,7.91228489026285
200000.0,7.912284890262849
200100.0,7.91228489026285
200200.0,7.912284890262849
200300.0,7.91228489026285
200400.0,7.912284890262849
200500.0,7.91228489026285
200600.0,7.912284890262849
200700.0,7.91228489026285
200800.0,7.912284890262849
200900.0,7.91228489026285
201000.0,7.912284890262849
201100.0,7.91228489026285
201200.0,7.912284890262849
201300.0,7.91228489026285
201400.0,7.912284890262849
201500.0,7.91228489026285
201600.0,7.912284890262849
201700.0,7.91228489026285
201800.0,7.912284890262849
201900.0,7.91228489026285
202000.0,7.912284890262849
202100.0,7.91228489026285
202200.0,7.912284890262849
202300.0,7.91228489026285
202400.0,7.912284890262849
202500.0,7.91228489026285
202600.0,7.912284890262849
202700.0,7.91228489026285
202800.0,7.912284890262849
202900.0,7.91228489026285
203000.0,7.912284890262849
203100.0,7.91228489026285
203200.0,7.912284890262849
203300.0,7.91228489026285
203400.0,7.912284890262849
203500.0,7.91228489026285
203600.0,7.912284890262849
203700.0,7.91228489026285
203800.0,7.912284890262849
203900.0,7.91228489026285
204000.0,7.912284890262849
204100.0,7.91228489026285
204200.0,7.912284890262849
204300.0,7.91228489026285
204400.0,7.912284890262849
204500.0,7.91228489026285
204600.0,7.912284890262849
204700.0,7.91228489026285
204800.0,7.912284890262849
204900.0,7.91228489026285
205000.0,7.912284890262849
205100.0,7.91228489026285
205200.0,7.912284890262849
205300.0,7.91228489026285
205400.0,7.912284890262849
205500.0,7.91228489026285
205600.0,7.912284890262849
205700.0,7.91228489026285
205800.0,7.912284890262849
205900.0,7.91228489026285
206000.0,7.912284890262849
206100.0,7.91228489026285
206200.0,7.912284890262849
206300.0,7.91228489026285
206400.0,7.912284890262849
206500.0,7.91228489026285
206600.0,7.912284890262849
206700.0,7.91228489026285
206800.0,7.912284890262849
206900.0,7.91228489026285
207000.0,7.912284890262849
207100.0,7.91228489026285
207200.0,7.912284890262849
207300.0,7.91228489026285
207400.0,7.912284890262849
207500.0,7.91228489026285
207600.0,7.912284890262849
207700.0,7.91228489026285
207800.0,7.912284890262849
207900.0,7.91228489026285
208000.0,7.912284890262849
208100.0,7.91228489026285
208200.0,7.912284890262849
208300.0,7.91228489026285
208400.0,7.912284890262849
208500.0,7.91228489026285
208600.0,7.912284890262849
208700.0,7.91228489026285
208800.0,7.912284890262849
208900.0,7.91228489026285
209000.0,7.912284890262849
209100.0,7.91228489026285
209200.0,7.912284890262849
209300.0,7.91228489026285
209400.0,7.912284890262849
209500.0,7.91228489026285
209600.0,7.912284890262849
209700.0,7.91228489026285
209800.0,7.912284890262849
209900.0,7.91228489026285
210000.0,7.912284890262849
210100.0,7.91228489026285
210200.0,7.912284890262849
210300.0,7.91228489026285
210400.0,7.912284890262849
210500.0,7.91228489026285
210600.0,7.912284890262849
210700.0,7.91228489026285
210800.0,7.912284890262849
210900.0,7.91228489026285
211000.0,7.912284890262849
211100.0,7.91228489026285
211200.0,7.912284890262849
211300.0,7.91228489026285
211400.0,7.912284890262849
211500.0,7.91228489026285
211600.0,7.912284890262849
211700.0,7.91228489026285
211800.0,7.912284890262849
211900.0,7.91228489026285
212000.0,7.912284890262849
212100.0,7.91228489026285
212200.0,7.912284890262849
212300.0,7.91228489026285
212400.0,7.912284890262849
212500.0,7.91228489026285
212600.0,7.912284890262849
212700.0,7.91228489026285
212800.0,7.912284890262849
212900.0,7.91228489026285
213000.0,7.912284890262849
213100.0,7.91228489026285
213200.0,7.912284890262849
213300.0,7.91228489026285
213400.0,7.912284890262849
213500.0,7.91228489026285
213600.0,7.912284890262849
213700.0,7.91228489026285
213800.0,7.912284890262849
213900.0,7.912284890262849
214000.0,7.912284890262849
214100.0,7.91228489026285
214200.0,7.912284890262849
214300.0,7.91228489026285
214400.0,7.912284890262849
214500.0,7.91228489026285
214600.0,7.912284890262849
214700.0,7.91228489026285
214800.0,7.912284890262849
214900.0,7.91228489026285
215000.0,7.912284890262849
215100.0,7.91228489026285
215200.0,7.912284890262849
215300.0,7.91228489026285
215400.0,7.912284890262849
215500.0,7.91228489026285
215600.0,7.912284890262849
215700.0,7.91228489026285
215800.0,7.912284890262849
215900.0,7.91228489026285
216000.0,7.912284890262849
216100.0,7.91228489026285
216200.0,7.912284890262849
216300.0,7.91228489026285
216400.0,7.912284890262849
216500.0,7.91228489026285
216600.0,7.912284890262849
216700.0,7.91228489026285
216800.0,7.912284890262849
216900.0,7.91228489026285
217000.0,7.912284890262849
217100.0,7.91228489026285
217200.0,7.912284890262849
217300.0,7.91228489026285
217400.0,7.912284890262849
217500.0,7.91228489026285
217600.0,7.912284890262849
217700.0,7.91228489026285
217800.0,7.91228489026285
217900.0,7.912284890262849
218000.0,7.91228489026285
218100.0,7.912284890262849
218200.0,7.91228489026285
218300.0,7.912284890262849
218400.0,7.91228489026285
218500.0,7.912284890262849
218600.0,7.91228489026285
218700.0,7.912284890262849
218800.0,7.91228489026285
218900.0,7.912284890262849
219000.0,7.91228489026285
219100.0,7.912284890262849
219200.0,7.91228489026285
219300.0,7.912284890262849
219400.0,7.91228489026285
219500.0,7.912284890262849
219600.0,7.91228489026285
219700.0,7.912284890262849
219800.0,7.91228489026285
219900.0,7.912284890262849
220000.0,7.91228489026285
220100.0,7.912284890262849
220200.0,7.91228489026285
220300.0,7.912284890262849
220400.0,7.91228489026285
220500.0,7.912284890262849
220600.0,7.91228489026285
220700.0,7.912284890262849
220800.0,7.91228489026285
220900.0,7.912284890262849
221000.0,7.91228489026285
221100.0,7.912284890262849
221200.0,7.91228489026285
221300.0,7.912284890262849
221400.0,7.91228489026285
221500.0,7.912284890262849
221600.0,7.91228489026285
221700.0,7.912284890262849
221800.0,7.91228489026285
221900.0,7.912284890262849
222000.0,7.91228489026285
222100.0,7.912284890262849
222200.0,7.91228489026285
222300.0,7.912284890262849
222400.0,7.91228489026285
222500.0,7.912284890262849
222600.0,7.91228489026285
222700.0,7.912284890262849
222800.0,7.91228489026285
222900.0,7.912284890262849
223000.0,7.91228489026285
223100.0,7.912284890262849
223200.0,7.91228489026285
223300.0,7.912284890262849
223400.0,7.91228489026285
223500.0,7.912284890262849
223600.0,7.91228489026285
223700.0,7.912284890262849
223800.0,7.91228489026285
223900.0,7.912284890262849
224000.0,7.91228489026285
224100.0,7.912284890262849
224200.0,7.91228489026285
224300.0,7.912284890262849
224400.0,7.91228489026285
224500.0,7.912284890262849
224600.0,7.91228489026285
224700.0,7.912284890262849
224800.0,7.91228489026285
224900.0,7.912284890262849
225000.0,7.91228489026285
225100.0,7.912284890262849
225200.0,7.91228489026285
225300.0,7.912284890262849
225400.0,7.91228489026285
225500.0,7.912284890262849
225600.0,7.91228489026285
225700.0,7.912284890262849
225800.0,7.91228489026285
225900.0,7.912284890262849
226000.0,7.91228489026285
226100.0,7.912284890262849
226200.0,7.91228489026285
226300.0,7.912284890262849
226400.0,7.91228489026285
226500.0,7.912284890262849
226600.0,7.91228489026285
226700.0,7.912284890262849
226800.0,7.91228489026285
226900.0,7.912284890262849
227000.0,7.91228489026285
227100.0,7.912284890262849
227200.0,7.91228489026285
227300.0,7.912284890262849
227400.0,7.91228489026285
227500.0,7.912284890262849
227600.0,7.91228489026285
227700.0,7.912284890262849
227800.0,7.91228489026285
227900.0,7.912284890262849
228000.0,7.91228489026285
228100.0,7.912284890262849
228200.0,7.91228489026285
228300.0,7.912284890262849
228400.0,7.91228489026285
228500.0,7.912284890262849
228600.0,7.91228489026285
228700.0,7.912284890262849
228800.0,7.91228489026285
228900.0,7.912284890262849
229000.0,7.91228489026285
229100.0,7.912284890262849
229200.0,7.91228489026285
229300.0,7.912284890262849
229400.0,7.91228489026285
229500.0,7.912284890262849
229600.0,7.91228489026285
229700.0,7.912284890262849
229800.0,7.91228489026285
229900.0,7.912284890262849
230000.0,7.91228489026285
230100.0,7.912284890262849
230200.0,7.91228489026285
230300.0,7.912284890262849
230400.0,7.91228489026285
230500.0,7.912284890262849
230600.0,7.91228489026285
230700.0,7.912284890262849
230800.0,7.91228489026285
230900.0,7.912284890262849
231000.0,7.91228489026285
231100.0,7.912284890262849
231200.0,7.91228489026285
231300.0,7.912284890262849
231400.0,7.91228489026285
231500.0,7.912284890262849
231600.0,7.91228489026285
231700.0,7.912284890262849
231800.0,7.91228489026285
231900.0,7.912284890262849
232000.0,7.91228489026285
232100.0,7.912284890262849
232200.0,7.91228489026285
232300.0,7.912284890262849
232400.0,7.91228489026285
232500.0,7.912284890262849
232600.0,7.91228489026285
232700.0,7.912284890262849
232800.0,7.91228489026285
232900.0,7.912284890262849
233000.0,7.91228489026285
233100.0,7.912284890262849
233200.0,7.91228489026285
233300.0,7.912284890262849
233400.0,7.91228489026285
233500.0,7.912284890262849
233600.0,7.91228489026285
233700.0,7.912284890262849
233800.0,7.91228489026285
233900.0,7.912284890262849
234000.0,7.91228489026285
234100.0,7.912284890262849
234200.0,7.91228489026285
234300.0,7.912284890262849
234400.0,7.91228489026285
234500.0,7.912284890262849
234600.0,7.91228489026285
234700.0,7.912284890262849
234800.0,7.91228489026285
234900.0,7.912284890262849
235000.0,7.91228489026285
235100.0,7.912284890262849
235200.0,7.91228489026285
235300.0,7.912284890262849
235400.0,7.91228489026285
235500.0,7.912284890262849
235600.0,7.91228489026285
235700.0,7.912284890262849
235800.0,7.91228489026285
235900.0,7.912284890262849
236000.0,7.91228489026285
236100.0,7.912284890262849
236200.0,7.91228489026285
236300.0,7.912284890262849
236400.0,7.91228489026285
236500.0,7.912284890262849
236600.0,7.91228489026285
236700.0,7.912284890262849
236800.0,7.91228489026285
236900.0,7.912284890262849
237000.0,7.91228489026285
237100.0,7.912284890262849
237200.0,7.91228489026285
237300.0,7.912284890262849
237400.0,7.91228489026285
237500.0,7.912284890262849
237600.0,7.91228489026285
237700.0,7.912284890262849
237800.0,7.91228489026285
237900.0,7.912284890262849
238000.0,7.91228489026285
238100.0,7.912284890262849
238200.0,7.91228489026285
238300.0,7.912284890262849
238400.0,7.91228489026285
238500.0,7.912284890262849
238600.0,7.91228489026285
238700.0,7.912284890262849
238800.0,7.91228489026285
238900.0,7.912284890262849
239000.0,7.91228489026285
239100.0,7.912284890262849
239200.0,7.91228489026285
239300.0,7.912284890262849
239400.0,7.91228489026285
239500.0,7.912284890262849
239600.0,7.91228489026285
239700.0,7.912284890262849
239800.0,7.91228489026285
239900.0,7.912284890262849
240000.0,7.91228489026285
240100.0,7.912284890262849
240200.0,7.91228489026285
240300.0,7.912284890262849
240400.0,7.91228489026285
240500.0,7.912284890262849
240600.0,7.91228489026285
240700.0,7.912284890262849
240800.0,7.91228489026285
240900.0,7.912284890262849
241000.0,7.91228489026285
241100.0,7.912284890262849
241200.0,7.91228489026285
241300.0,7.912284890262849
241400.0,7.91228489026285
241500.0,7.912284890262849
241600.0,7.91228489026285
241700.0,7.912284890262849
241800.0,7.91228489026285
241900.0,7.912284890262849
242000.0,7.91228489026285
242100.0,7.912284890262849
242200.0,7.91228489026285
242300.0,7.912284890262849
242400.0,7.91228489026285
242500.0,7.912284890262849
242600.0,7.91228489026285
242700.0,7.912284890262849
242800.0,7.91228489026285
242900.0,7.912284890262849
243000.0,7.91228489026285
243100.0,7.912284890262849
243200.0,7.91228489026285
243300.0,7.912284890262849
243400.0,7.91228489026285
243500.0,7.912284890262849
243600.0,7.91228489026285
243700.0,7.912284890262849
243800.0,7.91228489026285
243900.0,7.912284890262849
244000.0,7.91228489026285
244100.0,7.912284890262849
244200.0,7.91228489026285
244300.0,7.912284890262849
244400.0,7.91228489026285
244500.0,7.912284890262849
244600.0,7.91228489026285
244700.0,7.912284890262849
244800.0,7.91228489026285
244900.0,7.912284890262849
245000.0,7.91228489026285
245100.0,7.912284890262849
245200.0,7.91228489026285
245300.0,7.912284890262849
245400.0,7.91228489026285
245500.0,7.912284890262849
245600.0,7.91228489026285
245700.0,7.912284890262849
245800.0,7.91228489026285
245900.0,7.912284890262849
246000.0,7.91228489026285
246100.0,7.912284890262849
246200.0,7.91228489026285
246300.0,7.912284890262849
246400.0,7.91228489026285
246500.0,7.912284890262849
246600.0,7.91228489026285
246700.0,7.912284890262849
246800.0,7.91228489026285
246900.0,7.912284890262849
247000.0,7.91228489026285
247100.0,7.912284890262849
247200.0,7.91228489026285
247300.0,7.912284890262849
247400.0,7.91228489026285
247500.0,7.912284890262849
247600.0,7.91228489026285
247700.0,7.912284890262849
247800.0,7.91228489026285
247900.0,7.912284890262849
248000.0,7.91228489026285
248100.0,7.912284890262849
248200.0,7.91228489026285
248300.0,7.912284890262849
248400.0,7.91228489026285
248500.0,7.912284890262849
248600.0,7.91228489026285
248700.0,7.912284890262849
248800.0,7.91228489026285
248900.0,7.912284890262849
249000.0,7.91228489026285
249100.0,7.912284890262849
249200.0,7.91228489026285
249300.0,7.912284890262849
249400.0,7.91228489026285
249500.0,7.912284890262849
249600.0,7.91228489026285
249700.0,7.912284890262849
249800.0,7.91228489026285
249900.0,7.912284890262849
250000.0,7.91228489026285
250100.0,7.912284890262849
250200.0,7.91228489026285
250300.0,7.912284890262849
250400.0,7.91228489026285
250500.0,7.912284890262849
250600.0,7.91228489026285
250700.0,7.912284890262849
250800.0,7.91228489026285
250900.0,7.912284890262849
251000.0,7.91228489026285
251100.0,7.912284890262849
251200.0,7.91228489026285
251300.0,7.912284890262849
251400.0,7.91228489026285
251500.0,7.912284890262849
251600.0,7.91228489026285
251700.0,7.912284890262849
251800.0,7.91228489026285
251900.0,7.912284890262849
252000.0,7.91228489026285
252100.0,7.912284890262849
252200.0,7.91228489026285
252300.0,7.912284890262849
252400.0,7.91228489026285
252500.0,7.912284890262849
252600.0,7.91228489026285
252700.0,7.912284890262849
252800.0,7.91228489026285
252900.0,7.912284890262849
253000.0,7.91228489026285
253100.0,7.912284890262849
253200.0,7.91228489026285
253300.0,7.912284890262849
253400.0,7.91228489026285
253500.0,7.912284890262849
253600.0,7.91228489026285
253700.0,7.912284890262849
253800.0,7.91228489026285
253900.0,7.912284890262849
254000.0,7.91228489026285
254100.0,7.912284890262849
254200.0,7.91228489026285
254300.0,7.912284890262849
254400.0,7.91228489026285
254500.0,7.912284890262849
254600.0,7.91228489026285
254700.0,7.912284890262849
254800.0,7.91228489026285
254900.0,7.912284890262849
255000.0,7.91228489026285
255100.0,7.912284890262849
255200.0,7.91228489026285
255300.0,7.912284890262849
255400.0,7.91228489026285
255500.0,7.912284890262849
255600.0,7.91228489026285
255700.0,7.912284890262849
255800.0,7.91228489026285
255900.0,7.912284890262849
256000.0,7.91228489026285
256100.0,7.912284890262849
256200.0,7.91228489026285
256300.0,7.912284890262849
256400.0,7.91228489026285
256500.0,7.912284890262849
256600.0,7.91228489026285
256700.0,7.912284890262849
256800.0,7.91228489026285
256900.0,7.912284890262849
257000.0,7.91228489026285
257100.0,7.912284890262849
257200.0,7.91228489026285
257300.0,7.912284890262849
257400.0,7.91228489026285
257500.0,7.912284890262849
257600.0,7.91228489026285
257700.0,7.912284890262849
257800.0,7.91228489026285
257900.0,7.912284890262849
258000.0,7.91228489026285
258100.0,7.912284890262849
258200.0,7.91228489026285
258300.0,7.912284890262849
258400.0,7.91228489026285
258500.0,7.912284890262849
258600.0,7.91228489026285
258700.0,7.912284890262849
258800.0,7.91228489026285
258900.0,7.912284890262849
259000.0,7.91228489026285
259100.0,7.912284890262849
259200.0,7.91228489026285
259300.0,7.912284890262849
259400.0,7.91228489026285
259500.0,7.912284890262849
259600.0,7.91228489026285
259700.0,7.912284890262849
259800.0,7.91228489026285
259900.0,7.912284890262849
260000.0,7.91228489026285
260100.0,7.912284890262849
260200.0,7.91228489026285
260300.0,7.912284890262849
260400.0,7.91228489026285
260500.0,7.912284890262849
260600.0,7.91228489026285
260700.0,7.912284890262849
260800.0,7.91228489026285
260900.0,7.912284890262849
261000.0,7.91228489026285
261100.0,7.912284890262849
261200.0,7.91228489026285
261300.0,7.912284890262849
261400.0,7.91228489026285
261500.0,7.912284890262849
261600.0,7.91228489026285
261700.0,7.912284890262849
261800.0,7.91228489026285
261900.0,7.912284890262849
262000.0,7.91228489026285
262100.0,7.912284890262849
262200.0,7.91228489026285
262300.0,7.912284890262849
262400.0,7.91228489026285
262500.0,7.912284890262849
262600.0,7.91228489026285
262700.0,7.912284890262849
262800.0,7.91228489026285
262900.0,7.912284890262849
263000.0,7.91228489026285
263100.0,7.912284890262849
263200.0,7.91228489026285
263300.0,7.912284890262849
263400.0,7.91228489026285
263500.0,7.912284890262849
263600.0,7.91228489026285
263700.0,7.912284890262849
263800.0,7.91228489026285
263900.0,7.912284890262849
264000.0,7.91228489026285
264100.0,7.912284890262849
264200.0,7.91228489026285
264300.0,7.912284890262849
264400.0,7.91228489026285
264500.0,7.912284890262849
264600.0,7.91228489026285
264700.0,7.912284890262849
264800.0,7.91228489026285
264900.0,7.912284890262849
265000.0,7.91228489026285
265100.0,7.912284890262849
265200.0,7.91228489026285
265300.0,7.912284890262849
265400.0,7.912284890262849
265500.0,7.912284890262849
265600.0,7.912284890262849
265700.0,7.912284890262849
265800.0,7.912284890262849
265900.0,7.912284890262849
266000.0,7.912284890262849
266100.0,7.912284890262849
266200.0,7.912284890262849
266300.0,7.912284890262849
266400.0,7.912284890262849
266500.0,7.912284890262849
266600.0,7.91228489026285
266700.0,7.912284890262849
266800.0,7.912284890262849
266900.0,7.912284890262849
267000.0,7.912284890262849
267100.0,7.912284890262849
267200.0,7.912284890262849
267300.0,7.912284890262849
267400.0,7.912284890262849
267500.0,7.912284890262849
267600.0,7.912284890262849
267700.0,7.912284890262849
267800.0,7.912284890262849
267900.0,7.912284890262849
268000.0,7.912284890262849
268100.0,7.912284890262849
268200.0,7.91228489026285
268300.0,7.912284890262849
268400.0,7.912284890262849
268500.0,7.912284890262849
268600.0,7.912284890262849
268700.0,7.912284890262849
268800.0,7.912284890262849
268900.0,7.912284890262849
269000.0,7.912284890262849
269100.0,7.912284890262849
269200.0,7.91228489026285
269300.0,7.912284890262849
269400.0,7.912284890262849
269500.0,7.912284890262849
269600.0,7.912284890262849
269700.0,7.912284890262849
269800.0,7.912284890262849
269900.0,7.912284890262849
270000.0,7.912284890262849
270100.0,7.912284890262849
270200.0,7.912284890262849
270300.0,7.912284890262849
270400.0,7.912284890262849
270500.0,7.912284890262849
270600.0,7.912284890262849
270700.0,7.912284890262849
270800.0,7.912284890262849
270900.0,7.912284890262849
271000.0,7.912284890262849
271100.0,7.912284890262849
271200.0,7.912284890262849
271300.0,7.912284890262849
271400.0,7.912284890262849
271500.0,7.912284890262849
271600.0,7.912284890262849
271700.0,7.912284890262849
271800.0,7.912284890262849
271900.0,7.912284890262849
272000.0,7.91228489026285
272100.0,7.912284890262849
272200.0,7.912284890262849
272300.0,7.912284890262849
272400.0,7.912284890262849
272500.0,7.912284890262849
272600.0,7.912284890262849
272700.0,7.912284890262849
272800.0,7.912284890262849
272900.0,7.912284890262849
273000.0,7.912284890262849
273100.0,7.912284890262849
273200.0,7.912284890262849
273300.0,7.912284890262849
273400.0,7.912284890262849
273500.0,7.912284890262849
273600.0,7.912284890262849
273700.0,7.912284890262849
273800.0,7.912284890262849
273900.0,7.912284890262849
274000.0,7.912284890262849
274100.0,7.912284890262849
274200.0,7.912284890262849
274300.0,7.912284890262849
274400.0,7.912284890262849
274500.0,7.912284890262849
274600.0,7.912284890262849
274700.0,7.912284890262849
274800.0,7.912284890262849
274900.0,7.912284890262849
275000.0,7.912284890262849
275100.0,7.912284890262849
275200.0,7.912284890262849
275300.0,7.912284890262849
275400.0,7.912284890262849
275500.0,7.912284890262849
275600.0,7.912284890262849
275700.0,7.912284890262849
275800.0,7.912284890262849
275900.0,7.912284890262849
276000.0,7.912284890262849
276100.0,7.912284890262849
276200.0,7.912284890262849
276300.0,7.912284890262849
276400.0,7.912284890262849
276500.0,7.912284890262849
276600.0,7.912284890262849
276700.0,7.912284890262849
276800.0,7.912284890262849
276900.0,7.912284890262849
277000.0,7.912284890262849
277100.0,7.912284890262849
277200.0,7.912284890262849
277300.0,7.912284890262849
277400.0,7.912284890262849
277500.0,7.912284890262849
277600.0,7.912284890262849
277700.0,7.912284890262849
277800.0,7.912284890262849
277900.0,7.912284890262849
278000.0,7.912284890262849
278100.0,7.912284890262849
278200.0,7.912284890262849
278300.0,7.912284890262849
278400.0,7.912284890262849
278500.0,7.912284890262849
278600.0,7.912284890262849
278700.0,7.912284890262849
278800.0,7.912284890262849
278900.0,7.912284890262849
279000.0,7.912284890262849
279100.0,7.912284890262849
279200.0,7.912284890262849
279300.0,7.912284890262849
279400.0,7.912284890262849
279500.0,7.912284890262849
279600.0,7.912284890262849
279700.0,7.912284890262849
279800.0,7.912284890262849
279900.0,7.912284890262849
280000.0,7.912284890262849
280100.0,7.912284890262849
280200.0,7.912284890262849
280300.0,7.912284890262849
280400.0,7.912284890262849
280500.0,7.912284890262849
280600.0,7.912284890262849
280700.0,7.912284890262849
280800.0,7.912284890262849
280900.0,7.912284890262849
281000.0,7.912284890262849
281100.0,7.912284890262849
281200.0,7.912284890262849
281300.0,7.912284890262849
281400.0,7.91228489026285
281500.0,7.912284890262849
281600.0,7.912284890262849
281700.0,7.912284890262849
281800.0,7.912284890262849
281900.0,7.912284890262849
282000.0,7.912284890262849
282100.0,7.912284890262849
282200.0,7.912284890262849
282300.0,7.912284890262849
282400.0,7.912284890262849
282500.0,7.912284890262849
282600.0,7.912284890262849
282700.0,7.912284890262849
282800.0,7.912284890262849
282900.0,7.912284890262849
283000.0,7.91228489026285
283100.0,7.912284890262849
283200.0,7.912284890262849
283300.0,7.912284890262849
283400.0,7.912284890262849
283500.0,7.912284890262849
283600.0,7.912284890262849
283700.0,7.912284890262849
283800.0,7.912284890262849
283900.0,7.912284890262849
284000.0,7.912284890262849
284100.0,7.912284890262849
284200.0,7.912284890262849
284300.0,7.912284890262849
284400.0,7.912284890262849
284500.0,7.912284890262849
284600.0,7.912284890262849
284700.0,7.912284890262849
284800.0,7.912284890262849
284900.0,7.912284890262849
285000.0,7.91228489026285
285100.0,7.912284890262849
285200.0,7.912284890262849
285300.0,7.912284890262849
285400.0,7.912284890262849
285500.0,7.912284890262849
285600.0,7.912284890262849
285700.0,7.912284890262849
285800.0,7.912284890262849
285900.0,7.912284890262849
286000.0,7.912284890262849
286100.0,7.912284890262849
286200.0,7.912284890262849
286300.0,7.912284890262849
286400.0,7.912284890262849
286500.0,7.912284890262849
286600.0,7.912284890262849
286700.0,7.912284890262849
286800.0,7.912284890262849
286900.0,7.912284890262849
287000.0,7.912284890262849
287100.0,7.912284890262849
287200.0,7.912284890262849
287300.0,7.912284890262849
287400.0,7.912284890262849
287500.0,7.912284890262849
287600.0,7.912284890262849
287700.0,7.912284890262849
287800.0,7.912284890262849
287900.0,7.912284890262849
288000.0,7.912284890262849
288100.0,7.912284890262849
288200.0,7.912284890262849
288300.0,7.912284890262849
288400.0,7.912284890262849
288500.0,7.912284890262849
288600.0,7.912284890262849
288700.0,7.912284890262849
288800.0,7.912284890262849
288900.0,7.912284890262849
289000.0,7.912284890262849
289100.0,7.912284890262849
289200.0,7.912284890262849
289300.0,7.912284890262849
289400.0,7.912284890262849
289500.0,7.912284890262849
289600.0,7.912284890262849
289700.0,7.912284890262849
289800.0,7.912284890262849
289900.0,7.912284890262849
290000.0,7.91228489026285
290100.0,7.912284890262849
290200.0,7.912284890262849
290300.0,7.912284890262849
290400.0,7.912284890262849
290500.0,7.912284890262849
290600.0,7.912284890262849
290700.0,7.912284890262849
290800.0,7.912284890262849
290900.0,7.912284890262849
291000.0,7.912284890262849
291100.0,7.912284890262849
291200.0,7.912284890262849
291300.0,7.912284890262849
291400.0,7.91228489026285
291500.0,7.912284890262849
291600.0,7.912284890262849
291700.0,7.912284890262849
291800.0,7.912284890262849
291900.0,7.912284890262849
292000.0,7.912284890262849
292100.0,7.912284890262849
292200.0,7.91228489026285
292300.0,7.912284890262849
292400.0,7.912284890262849
292500.0,7.912284890262849
292600.0,7.912284890262849
292700.0,7.912284890262849
292800.0,7.912284890262849
292900.0,7.912284890262849
293000.0,7.912284890262849
293100.0,7.912284890262849
293200.0,7.912284890262849
293300.0,7.912284890262849
293400.0,7.912284890262849
293500.0,7.912284890262849
