M.H_b.DIC Time [a],M.H_b.DIC DIC [mol/kg]
21700.0,0.002152090924738626
21800.0,0.0021520922008549095
21900.0,0.0021520934569678007
22000.0,0.002152094693391788
22100.0,0.0021520959104390273
22200.0,0.002152097108408027
22300.0,0.002152098287611767
22400.0,0.0021520994483122243
22500.0,0.002152100590808628
22600.0,0.0021521017065578756
22700.0,0.0021521027594237226
22800.0,0.0021521037979503367
22900.0,0.0021521048231820028
23000.0,0.0021521058349751303
23100.0,0.002152106832683718
23200.0,0.002152107815665564
23300.0,0.0021521087836625387
23400.0,0.0021521097366854576
23500.0,0.0021521106748722996
23600.0,0.0021521115984128865
23700.0,0.002152112507516403
23800.0,0.0021521134023848826
23900.0,0.002152114283256799
24000.0,0.0021521151503194253
24100.0,0.0021521160037995314
24200.0,0.002152116843917724
24300.0,0.002152117670885059
24400.0,0.002152118484906496
24500.0,0.0021521192861837647
24600.0,0.0021521200749160876
24700.0,0.002152120851299909
24800.0,0.0021521216155286184
24900.0,0.0021521223901804416
25000.0,0.002152123222685925
25100.0,0.0021521240415601555
25200.0,0.0021521248423428526
25300.0,0.002152125627184575
25400.0,0.002152126398061229
25500.0,0.002152127156119281
25600.0,0.0021521279020076728
25700.0,0.0021521286359309456
25800.0,0.002152129358147797
25900.0,0.0021521300689967336
26000.0,0.0021521307686823868
26100.0,0.002152131457379118
26200.0,0.002152132135270268
26300.0,0.0021521328025309342
26400.0,0.002152133459320426
26500.0,0.002152134105821121
26600.0,0.002152134742173496
26700.0,0.002152135368546319
26800.0,0.002152135985102515
26900.0,0.0021521365919975437
27000.0,0.0021521371893822878
27100.0,0.0021521377774052206
27200.0,0.00215213835621292
27300.0,0.002152138925949878
27400.0,0.00215213948675831
27500.0,0.0021521400372196938
27600.0,0.002152140531953568
27700.0,0.00215214101585747
27800.0,0.0021521414939226734
27900.0,0.0021521419674999124
28000.0,0.0021521424348946907
28100.0,0.0021521428958513693
28200.0,0.002152143350679665
28300.0,0.002152143798723159
28400.0,0.00215214423989499
28500.0,0.002152144674234356
28600.0,0.002152145101810133
28700.0,0.002152145522708876
28800.0,0.002152145937025773
28900.0,0.002152146344859364
29000.0,0.002152146746308917
29100.0,0.00215214714147017
29200.0,0.0021521475304405583
29300.0,0.002152147913312505
29400.0,0.0021521482901865957
29500.0,0.0021521486611595086
29600.0,0.002152149026324
29700.0,0.0021521493857705925
29800.0,0.0021521497395885322
29900.0,0.002152150087865918
30000.0,0.0021521504306895546
30100.0,0.00215215076814487
30200.0,0.0021521511003159285
30300.0,0.0021521514272854663
30400.0,0.0021521517491349283
30500.0,0.0021521520659444847
30600.0,0.002152152377793055
30700.0,0.0021521526847583495
30800.0,0.002152152986916819
30900.0,0.0021521532843437833
31000.0,0.002152153577113287
31100.0,0.002152153865298227
31200.0,0.0021521541489703667
31300.0,0.002152154428200385
31400.0,0.00215215470305781
31500.0,0.0021521549736111456
31600.0,0.0021521552399278304
31700.0,0.0021521555020741967
31800.0,0.0021521557601155866
31900.0,0.0021521560141162387
32000.0,0.0021521562641393993
32100.0,0.0021521565102473306
32200.0,0.0021521567525013517
32300.0,0.0021521569909617863
32400.0,0.0021521572256880655
32500.0,0.0021521574567387
32600.0,0.0021521576841712392
32700.0,0.0021521579080423727
32800.0,0.002152158128407832
32900.0,0.0021521583453224928
33000.0,0.0021521585588403693
33100.0,0.0021521587690146635
33200.0,0.0021521589758977107
33300.0,0.002152159179541073
33400.0,0.0021521593799954954
33500.0,0.002152159577310915
33600.0,0.002152159771536484
33700.0,0.0021521599627205832
33800.0,0.0021521601509108417
33900.0,0.00215216033615414
34000.0,0.002152160518496624
34100.0,0.002152160697983718
34200.0,0.0021521608746601357
34300.0,0.0021521610485698895
34400.0,0.0021521612197563027
34500.0,0.0021521613882620203
34600.0,0.0021521615541290197
34700.0,0.002152161717398622
34800.0,0.0021521618781115
34900.0,0.0021521620363076886
35000.0,0.002152162192026612
35100.0,0.0021521623453070564
35200.0,0.0021521624961872315
35300.0,0.0021521626447047
35400.0,0.002152162790896447
35500.0,0.0021521629347988768
35600.0,0.0021521630764478462
35700.0,0.002152163215878626
35800.0,0.002152163353125972
35900.0,0.002152163488224083
36000.0,0.002152163621206616
36100.0,0.0021521637521066967
36200.0,0.0021521638809569358
36300.0,0.0021521640077894317
36400.0,0.0021521641326357798
36500.0,0.002152164255527084
36600.0,0.0021521643764939587
36700.0,0.002152164495566549
36800.0,0.0021521646127745145
36900.0,0.0021521647281470724
37000.0,0.0021521648417129466
37100.0,0.0021521649535004178
37200.0,0.0021521650635373244
37300.0,0.0021521651718510843
37400.0,0.002152165278468669
37500.0,0.0021521653834166554
37600.0,0.002152165486721193
37700.0,0.002152165588408019
37800.0,0.0021521656885024653
37900.0,0.0021521657870294665
38000.0,0.0021521658840135682
38100.0,0.002152165979478931
38200.0,0.002152166073449338
38300.0,0.0021521661659481993
38400.0,0.002152166256998559
38500.0,0.0021521663466230988
38600.0,0.002152166434844147
38700.0,0.0021521665216836824
38800.0,0.002152166607163337
38900.0,0.0021521666913044066
39000.0,0.002152166774127854
39100.0,0.002152166855654311
39200.0,0.0021521669359040882
39300.0,0.0021521670148971785
39400.0,0.00215216709265326
39500.0,0.002152167169191704
39600.0,0.002152167244531579
39700.0,0.0021521673186916538
39800.0,0.0021521673916904027
39900.0,0.0021521674635460123
40000.0,0.002152167534276383
40100.0,0.0021521676038991355
40200.0,0.0021521676724316156
40300.0,0.0021521677398908963
40400.0,0.002152167806293782
40500.0,0.0021521678716568174
40600.0,0.002152167935996285
40700.0,0.0021521679993282135
40800.0,0.0021521680616683864
40900.0,0.002152168123032332
41000.0,0.0021521681834353475
41100.0,0.0021521682428924708
41200.0,0.0021521683014185103
41300.0,0.0021521683590280385
41400.0,0.002152168415735411
41500.0,0.0021521684715547517
41600.0,0.0021521685264999715
41700.0,0.002152168580584763
41800.0,0.0021521686338225993
41900.0,0.0021521686862267463
42000.0,0.002152168737810257
42100.0,0.002152168788585981
42200.0,0.0021521688385665702
42300.0,0.0021521688877644747
42400.0,0.002152168936191952
42500.0,0.002152168983861066
42600.0,0.0021521690307836922
42700.0,0.0021521690769715223
42800.0,0.0021521691224360615
42900.0,0.002152169167188635
43000.0,0.002152169211240394
43100.0,0.002152169254602312
43200.0,0.0021521692972851928
43300.0,0.002152169339299668
43400.0,0.002152169380656207
43500.0,0.0021521694213651106
43600.0,0.0021521694614365225
43700.0,0.0021521695008804246
43800.0,0.0021521695397066433
43900.0,0.002152169577924852
44000.0,0.0021521696178195176
44100.0,0.002152169740068418
44200.0,0.002152169865746997
44300.0,0.0021521699863108305
44400.0,0.0021521701025993102
44500.0,0.0021521702148156008
44600.0,0.00215217032400423
44700.0,0.002152170430687999
44800.0,0.002152170535200016
44900.0,0.0021521706377226574
45000.0,0.0021521707384806704
45100.0,0.0021521708376586865
45200.0,0.002152170935385249
45300.0,0.002152171031601663
45400.0,0.002152171126305458
45500.0,0.002152171219342714
45600.0,0.0021521713108502848
45700.0,0.0021521714009405117
45800.0,0.0021521714896472898
45900.0,0.0021521715770765628
46000.0,0.0021521716631967384
46100.0,0.0021521717479840467
46200.0,0.002152171831444658
46300.0,0.0021521719135964546
46400.0,0.0021521719944599853
46500.0,0.002152172074055755
46600.0,0.0021521721524035433
46700.0,0.0021521722295234167
46800.0,0.002152172305432759
46900.0,0.0021521723801510083
47000.0,0.0021521724536979593
47100.0,0.0021521725260919907
47200.0,0.0021521725973531443
47300.0,0.0021521726674979297
47400.0,0.0021521727365436
47500.0,0.0021521728045055004
47600.0,0.0021521728714009964
47700.0,0.0021521729372478257
47800.0,0.0021521730020624455
47900.0,0.002152173065862801
48000.0,0.0021521731286636685
48100.0,0.0021521731904804936
48200.0,0.0021521732513270137
48300.0,0.002152173311218779
48400.0,0.002152173370171668
48500.0,0.0021521734282004155
48600.0,0.002152173485321088
48700.0,0.002152173541546914
48800.0,0.002152173596891723
48900.0,0.002152173651367815
49000.0,0.00215217370498911
49100.0,0.0021521737577698246
49200.0,0.002152173809723153
49300.0,0.0021521738608634784
49400.0,0.0021521739112026436
49500.0,0.0021521739607530304
49600.0,0.0021521740095256517
49700.0,0.0021521740575329703
49800.0,0.002152174104787714
49900.0,0.0021521741513016958
50000.0,0.002152174197087792
50100.0,0.002152174242156608
50200.0,0.002152174286519226
50300.0,0.002152174330185508
50400.0,0.0021521743731666115
50500.0,0.002152174415473933
50600.0,0.0021521744571180467
50700.0,0.002152174498110482
50800.0,0.0021521745384607315
50900.0,0.0021521745781787225
51000.0,0.0021521746172732804
51100.0,0.002152174655754395
51200.0,0.00215217469363227
51300.0,0.0021521747309163728
51400.0,0.0021521747676170257
51500.0,0.002152174803742839
51600.0,0.0021521748393025005
51700.0,0.0021521748743047733
51800.0,0.002152174908758264
51900.0,0.002152174942671774
52000.0,0.0021521749760529457
52100.0,0.0021521750089103313
52200.0,0.002152175041252635
52300.0,0.0021521750730879394
52400.0,0.0021521751044250585
52500.0,0.002152175135271346
52600.0,0.0021521751656342182
52700.0,0.002152175195521162
52800.0,0.0021521752249395233
52900.0,0.0021521752538968173
53000.0,0.002152175282399571
53100.0,0.002152175310455085
53200.0,0.0021521753380707932
53300.0,0.0021521753652535953
53400.0,0.0021521753920110184
53500.0,0.002152175418349341
53600.0,0.0021521754442748973
53700.0,0.002152175469794076
53800.0,0.002152175494913153
53900.0,0.002152175519638545
54000.0,0.0021521755439758232
54100.0,0.002152175567931222
54200.0,0.002152175591511091
54300.0,0.002152175614721319
54400.0,0.0021521756375683337
54500.0,0.0021521756600574975
54600.0,0.0021521756821942157
54700.0,0.0021521757039839476
54800.0,0.002152175725432048
54900.0,0.0021521757465439973
55000.0,0.002152175767324554
55100.0,0.00215217578777904
55200.0,0.002152175807912876
55300.0,0.0021521758277310917
55400.0,0.0021521758472391756
55500.0,0.0021521758664417054
55600.0,0.002152175885343298
55700.0,0.0021521759039486122
55800.0,0.002152175922262223
55900.0,0.0021521759402888087
56000.0,0.0021521759580324317
56100.0,0.002152175975497637
56200.0,0.0021521759926890526
56300.0,0.002152176009610974
56400.0,0.0021521760262680867
56500.0,0.0021521760426643
56600.0,0.002152176058803555
56700.0,0.002152176074689832
56800.0,0.002152176090327035
56900.0,0.0021521761057191604
57000.0,0.0021521761208696767
57100.0,0.0021521761357824625
57200.0,0.002152176150461472
57300.0,0.0021521761649103714
57400.0,0.0021521761791331623
57500.0,0.0021521761931331818
57600.0,0.0021521762069137964
57700.0,0.0021521762204784033
57800.0,0.0021521762338303366
57900.0,0.0021521762469730085
58000.0,0.002152176259909381
58100.0,0.002152176272642767
58200.0,0.0021521762851765386
58300.0,0.0021521762975138304
58400.0,0.0021521763096580583
58500.0,0.0021521763216120703
58600.0,0.002152176333378743
58700.0,0.0021521763449609756
58800.0,0.0021521763563616164
58900.0,0.002152176367583577
59000.0,0.002152176378629386
59100.0,0.0021521763895018743
59200.0,0.0021521764002039217
59300.0,0.0021521764107382034
59400.0,0.002152176421107635
59500.0,0.0021521764313146502
59600.0,0.0021521764413617033
59700.0,0.0021521764512512716
59800.0,0.0021521764609857856
59900.0,0.002152176470567733
60000.0,0.002152176479999273
60100.0,0.002152176489282821
60200.0,0.0021521764984208367
60300.0,0.0021521765074156043
60400.0,0.0021521765162696134
60500.0,0.002152176524984943
60600.0,0.002152176533563688
60700.0,0.002152176542007963
60800.0,0.002152176550319844
60900.0,0.0021521765585014547
61000.0,0.002152176566554639
61100.0,0.0021521765744814594
61200.0,0.0021521765822840157
61300.0,0.002152176589964259
61400.0,0.002152176597524315
61500.0,0.002152176604965958
61600.0,0.002152176612290978
61700.0,0.0021521766195011787
61800.0,0.0021521766265983344
61900.0,0.002152176633584258
62000.0,0.0021521766404605245
62100.0,0.0021521766472288933
62200.0,0.002152176653891159
62300.0,0.0021521766604489867
62400.0,0.002152176666904191
62500.0,0.002152176673258288
62600.0,0.002152176679512806
62700.0,0.0021521766856692844
62800.0,0.0021521766917258697
62900.0,0.002152176697689026
63000.0,0.002152176703535994
63100.0,0.002152176709288131
63200.0,0.002152176714949976
63300.0,0.0021521767205234165
63400.0,0.0021521767260099076
63500.0,0.0021521767314108165
63600.0,0.00215217673672748
63700.0,0.002152176741961214
63800.0,0.0021521767471133118
63900.0,0.002152176752185046
64000.0,0.0021521767571776704
64100.0,0.002152176762092419
64200.0,0.0021521767669305065
64300.0,0.002152176771693129
64400.0,0.0021521767763814635
64500.0,0.002152176780996669
64600.0,0.002152176785539885
64700.0,0.0021521767900122353
64800.0,0.0021521767944148256
64900.0,0.002152176798748744
65000.0,0.002152176803015061
65100.0,0.002152176807214831
65200.0,0.0021521768113490934
65300.0,0.0021521768154188674
65400.0,0.002152176819425161
65500.0,0.0021521768233689646
65600.0,0.0021521768272512514
65700.0,0.002152176831072982
65800.0,0.0021521768348351004
65900.0,0.002152176838538537
66000.0,0.0021521768421842065
66100.0,0.0021521768457730107
66200.0,0.002152176849305836
66300.0,0.002152176852783555
66400.0,0.002152176856207029
66500.0,0.002152176859577102
66600.0,0.0021521768628946095
66700.0,0.0021521768661603696
66800.0,0.0021521768693751895
66900.0,0.002152176872539864
67000.0,0.002152176875655176
67100.0,0.002152176878721895
67200.0,0.0021521768817407785
67300.0,0.0021521768847125727
67400.0,0.0021521768876380126
67500.0,0.002152176890517821
67600.0,0.00215217689335271
67700.0,0.00215217689614338
67800.0,0.0021521768988905197
67900.0,0.00215217690159481
68000.0,0.0021521769042569185
68100.0,0.0021521769068775023
68200.0,0.0021521769094572105
68300.0,0.0021521769119966796
68400.0,0.0021521769144965384
68500.0,0.0021521769169574037
68600.0,0.0021521769193798834
68700.0,0.0021521769217645766
68800.0,0.0021521769241120746
68900.0,0.002152176926422954
69000.0,0.0021521769286977892
69100.0,0.002152176930937141
69200.0,0.0021521769331415636
69300.0,0.0021521769353116007
69400.0,0.0021521769374477895
69500.0,0.0021521769395506573
69600.0,0.0021521769416207237
69700.0,0.002152176943658502
69800.0,0.0021521769456644938
69900.0,0.002152176947639197
70000.0,0.002152176949583098
70100.0,0.0021521769514966775
70200.0,0.002152176953380408
70300.0,0.002152176955234756
70400.0,0.0021521769570601802
70500.0,0.0021521769588571313
70600.0,0.0021521769606260535
70700.0,0.0021521769623673824
70800.0,0.0021521769640815507
70900.0,0.0021521769657689813
71000.0,0.002152176967430091
71100.0,0.0021521769690652903
71200.0,0.002152176970674983
71300.0,0.002152176972259568
71400.0,0.002152176973819437
71500.0,0.002152176975354974
71600.0,0.0021521769768665594
71700.0,0.0021521769783545675
71800.0,0.002152176979819365
71900.0,0.0021521769812613144
72000.0,0.0021521769826807723
72100.0,0.0021521769840780894
72200.0,0.00215217698545361
72300.0,0.0021521769868076764
72400.0,0.002152176988140621
72500.0,0.002152176989452774
72600.0,0.0021521769907444596
72700.0,0.0021521769920159976
72800.0,0.0021521769932677025
72900.0,0.0021521769944998826
73000.0,0.0021521769957128425
73100.0,0.002152176996906883
73200.0,0.0021521769980822982
73300.0,0.0021521769992393796
73400.0,0.002152177000378413
73500.0,0.002152177001499679
73600.0,0.0021521770026034556
73700.0,0.0021521770036900157
73800.0,0.0021521770047596266
73900.0,0.002152177005812554
74000.0,0.0021521770068490573
74100.0,0.0021521770078693934
74200.0,0.0021521770088738135
74300.0,0.002152177009862567
74400.0,0.0021521770108358976
74500.0,0.0021521770117940466
74600.0,0.00215217701273725
74700.0,0.0021521770136657403
74800.0,0.0021521770145797488
74900.0,0.0021521770154795004
75000.0,0.002152177016365218
75100.0,0.00215217701723712
75200.0,0.002152177018095421
75300.0,0.002152177018940334
75400.0,0.002152177019772069
75500.0,0.0021521770205908293
75600.0,0.0021521770213968183
75700.0,0.0021521770221902357
75800.0,0.0021521770229712784
75900.0,0.0021521770237401374
76000.0,0.002152177024497003
76100.0,0.0021521770252420636
76200.0,0.002152177025975503
76300.0,0.0021521770266975013
76400.0,0.0021521770274082388
76500.0,0.0021521770281078896
76600.0,0.0021521770287966265
76700.0,0.002152177029474621
76800.0,0.00215217703014204
76900.0,0.002152177030799048
77000.0,0.0021521770314458085
77100.0,0.0021521770320824802
77200.0,0.002152177032709221
77300.0,0.002152177033326186
77400.0,0.002152177033933528
77500.0,0.0021521770345313963
77600.0,0.0021521770351199386
77700.0,0.002152177035699301
77800.0,0.002152177036269626
77900.0,0.002152177036831055
78000.0,0.002152177037383728
78100.0,0.0021521770379277793
78200.0,0.0021521770384633444
78300.0,0.002152177038990555
78400.0,0.0021521770395095435
78500.0,0.0021521770400204352
78600.0,0.0021521770405233593
78700.0,0.002152177041018438
78800.0,0.002152177041505795
78900.0,0.0021521770419855495
79000.0,0.002152177042457821
79100.0,0.002152177042922726
79200.0,0.0021521770433803795
79300.0,0.0021521770438308937
79400.0,0.002152177044274381
79500.0,0.0021521770447109506
79600.0,0.002152177045140711
79700.0,0.0021521770455637675
79800.0,0.002152177045980226
79900.0,0.0021521770463901876
80000.0,0.0021521770467937545
80100.0,0.0021521770471910275
80200.0,0.0021521770475821022
80300.0,0.002152177047967078
80400.0,0.0021521770483460497
80500.0,0.0021521770487191085
80600.0,0.0021521770490863486
80700.0,0.0021521770494478606
80800.0,0.0021521770498037335
80900.0,0.0021521770501540557
81000.0,0.002152177050498914
81100.0,0.0021521770508383924
81200.0,0.0021521770511725756
81300.0,0.0021521770515015464
81400.0,0.002152177051825386
81500.0,0.002152177052144174
81600.0,0.0021521770524579893
81700.0,0.0021521770527669105
81800.0,0.0021521770530710123
81900.0,0.002152177053370371
82000.0,0.00215217705366506
82100.0,0.0021521770539551528
82200.0,0.0021521770542407203
82300.0,0.002152177054521833
82400.0,0.0021521770547985627
82500.0,0.002152177055070975
82600.0,0.0021521770553391373
82700.0,0.0021521770556031175
82800.0,0.0021521770558629804
82900.0,0.002152177056118789
83000.0,0.0021521770563706086
83100.0,0.0021521770566184993
83200.0,0.0021521770568625237
83300.0,0.002152177057102742
83400.0,0.002152177057339213
83500.0,0.0021521770575719957
83600.0,0.002152177057801147
83700.0,0.0021521770580267244
83800.0,0.0021521770582487833
83900.0,0.002152177058467378
84000.0,0.002152177058682563
84100.0,0.002152177058894392
84200.0,0.002152177059102917
84300.0,0.0021521770593081885
84400.0,0.002152177059510258
84500.0,0.0021521770597091767
84600.0,0.0021521770599049923
84700.0,0.002152177060097753
84800.0,0.002152177060287507
84900.0,0.0021521770604743017
85000.0,0.002152177060658183
85100.0,0.002152177060839195
85200.0,0.002152177061017384
85300.0,0.0021521770611927947
85400.0,0.0021521770613654686
85500.0,0.002152177061535449
85600.0,0.002152177061702778
85700.0,0.002152177061867497
85800.0,0.002152177062029646
85900.0,0.002152177062189267
86000.0,0.002152177062346398
86100.0,0.0021521770625010776
86200.0,0.0021521770626533447
86300.0,0.0021521770628032365
86400.0,0.00215217706295079
86500.0,0.0021521770630960426
86600.0,0.0021521770632390294
86700.0,0.0021521770633797857
86800.0,0.0021521770635183463
86900.0,0.0021521770636547454
87000.0,0.0021521770637890174
87100.0,0.002152177063921195
87200.0,0.0021521770640513106
87300.0,0.0021521770641793965
87400.0,0.0021521770643054845
87500.0,0.0021521770644296065
87600.0,0.002152177064551792
87700.0,0.0021521770646720723
87800.0,0.0021521770647904754
87900.0,0.0021521770649070323
88000.0,0.0021521770650217713
88100.0,0.00215217706513472
88200.0,0.0021521770652459067
88300.0,0.002152177065355359
88400.0,0.002152177065463105
88500.0,0.0021521770655691694
88600.0,0.00215217706567358
88700.0,0.0021521770657763617
88800.0,0.0021521770658775403
88900.0,0.002152177065977141
89000.0,0.0021521770660751878
89100.0,0.0021521770661717047
89200.0,0.0021521770662667173
89300.0,0.0021521770663602466
89400.0,0.002152177066452318
89500.0,0.0021521770665429533
89600.0,0.0021521770666321745
89700.0,0.0021521770667200036
89800.0,0.0021521770668064635
89900.0,0.002152177066891574
90000.0,0.002152177066975358
90100.0,0.0021521770670578345
90200.0,0.0021521770671390243
90300.0,0.002152177067218948
90400.0,0.002152177067297625
90500.0,0.002152177067375074
90600.0,0.002152177067451316
90700.0,0.002152177067526369
90800.0,0.00215217706760025
90900.0,0.002152177067672979
91000.0,0.002152177067744574
91100.0,0.002152177067815052
91200.0,0.002152177067884431
91300.0,0.0021521770679527276
91400.0,0.0021521770680199585
91500.0,0.002152177068086141
91600.0,0.002152177068151291
91700.0,0.002152177068215425
91800.0,0.0021521770682785594
91900.0,0.0021521770683407076
92000.0,0.002152177068401887
92100.0,0.0021521770684621118
92200.0,0.002152177068521398
92300.0,0.002152177068579759
92400.0,0.00215217706863721
92500.0,0.002152177068693764
92600.0,0.0021521770687494366
92700.0,0.0021521770688042404
92800.0,0.0021521770688581903
92900.0,0.002152177068911298
93000.0,0.0021521770689635774
93100.0,0.0021521770690150414
93200.0,0.0021521770690657023
93300.0,0.002152177069115573
93400.0,0.002152177069164666
93500.0,0.002152177069212994
93600.0,0.0021521770692605664
93700.0,0.0021521770693073983
93800.0,0.002152177069353499
93900.0,0.002152177069398881
94000.0,0.0021521770694435545
94100.0,0.0021521770694875324
94200.0,0.0021521770695308233
94300.0,0.002152177069573439
94400.0,0.0021521770696153898
94500.0,0.002152177069656687
94600.0,0.00215217706969734
94700.0,0.0021521770697373577
94800.0,0.002152177069776752
94900.0,0.0021521770698155317
95000.0,0.002152177069853707
95100.0,0.0021521770698912862
95200.0,0.0021521770699282797
95300.0,0.0021521770699646963
