M.CO2_At Time [a],M.CO2_At CO2 [mol/kg]
155340.0,0.0002698984902372802
155350.0,0.00026989849023728026
155360.0,0.0002698984902372802
155370.0,0.0002698984902372802
155380.0,0.00026989849023728016
155390.0,0.00026989849023728016
155400.0,0.0002698984902372801
155410.0,0.0002698984902372801
155420.0,0.00026989849023728005
155430.0,0.00026989849023728005
155440.0,0.00026989849023728005
155450.0,0.00026989849023728005
155460.0,0.00026989849023727994
155470.0,0.0002698984902372799
155480.0,0.0002698984902372799
155490.0,0.0002698984902372799
155500.0,0.00026989849023727983
155510.0,0.0002698984902372799
155520.0,0.00026989849023727983
155530.0,0.0002698984902372798
155540.0,0.0002698984902372797
155550.0,0.0002698984902372797
155560.0,0.00026989849023727967
155570.0,0.0002698984902372796
155580.0,0.0002698984902372795
155590.0,0.0002698984902372794
155600.0,0.0002698984902372794
155610.0,0.0002698984902372793
155620.0,0.00026989849023727923
155630.0,0.00026989849023727923
155640.0,0.0002698984902372792
155650.0,0.00026989849023727907
155660.0,0.00026989849023727907
155670.0,0.0002698984902372791
155680.0,0.000269898490237279
155690.0,0.0002698984902372789
155700.0,0.0002698984902372789
155710.0,0.00026989849023727886
155720.0,0.00026989849023727875
155730.0,0.00026989849023727864
155740.0,0.00026989849023727853
155750.0,0.00026989849023727853
155760.0,0.0002698984902372784
155770.0,0.0002698984902372783
155780.0,0.00026989849023727826
155790.0,0.00026989849023727815
155800.0,0.0002698984902372781
155810.0,0.000269898490237278
155820.0,0.00026989849023727793
155830.0,0.0002698984902372779
155840.0,0.0002698984902372778
155850.0,0.0002698984902372777
155860.0,0.0002698984902372776
155870.0,0.00026989849023727755
155880.0,0.00026989849023727745
155890.0,0.00026989849023727734
155900.0,0.00026989849023727734
155910.0,0.0002698984902372772
155920.0,0.0002698984902372771
155930.0,0.000269898490237277
155940.0,0.00026989849023727685
155950.0,0.0002698984902372768
155960.0,0.00026989849023727674
155970.0,0.00026989849023727663
155980.0,0.0002698984902372765
155990.0,0.0002698984902372764
156000.0,0.00026989849023727636
156010.0,0.00026989849023727625
156020.0,0.00026989849023727614
156030.0,0.0002698984902372761
156040.0,0.00026989849023727593
156050.0,0.0002698984902372759
156060.0,0.0002698984902372757
156070.0,0.0002698984902372756
156080.0,0.0002698984902372755
156090.0,0.00026989849023727533
156100.0,0.0002698984902372752
156110.0,0.00026989849023727506
156120.0,0.00026989849023727495
156130.0,0.00026989849023727484
156140.0,0.00026989849023727474
156150.0,0.00026989849023727457
156160.0,0.00026989849023727446
156170.0,0.00026989849023727436
156180.0,0.00026989849023727425
156190.0,0.00026989849023727414
156200.0,0.0002698984902372739
156210.0,0.00026989849023727376
156220.0,0.0002698984902372736
156230.0,0.0002698984902372735
156240.0,0.0002698984902372734
156250.0,0.0002698984902372732
156260.0,0.00026989849023727305
156270.0,0.00026989849023727284
156280.0,0.0002698984902372727
156290.0,0.00026989849023727257
156300.0,0.00026989849023727235
156310.0,0.0002698984902372722
156320.0,0.0002698984902372721
156330.0,0.00026989849023727197
156340.0,0.0002698984902372718
156350.0,0.0002698984902372716
156360.0,0.0002698984902372714
156370.0,0.0002698984902372712
156380.0,0.00026989849023727105
156390.0,0.0002698984902372709
156400.0,0.0002698984902372707
156410.0,0.00026989849023727056
156420.0,0.00026989849023727034
156430.0,0.0002698984902372702
156440.0,0.00026989849023727
156450.0,0.0002698984902372698
156460.0,0.00026989849023726964
156470.0,0.0002698984902372694
156480.0,0.00026989849023726926
156490.0,0.000269898490237269
156500.0,0.00026989849023726877
156510.0,0.00026989849023726856
156520.0,0.00026989849023726834
156530.0,0.0002698984902372682
156540.0,0.00026989849023726796
156550.0,0.0002698984902372678
156560.0,0.00026989849023726747
156570.0,0.00026989849023726725
156580.0,0.0002698984902372671
156590.0,0.0002698984902372669
156600.0,0.00026989849023726666
156610.0,0.00026989849023726644
156620.0,0.00026989849023726617
156630.0,0.0002698984902372659
156640.0,0.0002698984902372657
156650.0,0.0002698984902372654
156660.0,0.00026989849023726525
156670.0,0.000269898490237265
156680.0,0.00026989849023726476
156690.0,0.0002698984902372645
156700.0,0.0002698984902372643
156710.0,0.000269898490237264
156720.0,0.00026989849023726373
156730.0,0.0002698984902372635
156740.0,0.00026989849023726324
156750.0,0.00026989849023726297
156760.0,0.00026989849023726276
156770.0,0.00026989849023726243
156780.0,0.0002698984902372622
156790.0,0.000269898490237262
156800.0,0.00026989849023726167
156810.0,0.0002698984902372614
156820.0,0.00026989849023726113
156830.0,0.00026989849023726086
156840.0,0.00026989849023726053
156850.0,0.0002698984902372602
156860.0,0.0002698984902372599
156870.0,0.0002698984902372596
156880.0,0.00026989849023725934
156890.0,0.00026989849023725907
156900.0,0.0002698984902372587
156910.0,0.0002698984902372583
156920.0,0.000269898490237258
156930.0,0.0002698984902372577
156940.0,0.0002698984902372574
156950.0,0.0002698984902372571
156960.0,0.00026989849023725674
156970.0,0.0002698984902372564
156980.0,0.0002698984902372561
156990.0,0.00026989849023725576
157000.0,0.00026989849023725544
157010.0,0.00026989849023725495
157020.0,0.0002698984902372547
157030.0,0.0002698984902372543
157040.0,0.000269898490237254
157050.0,0.0002698984902372536
157060.0,0.0002698984902372532
157070.0,0.00026989849023725283
157080.0,0.00026989849023725246
157090.0,0.00026989849023725213
157100.0,0.00026989849023725175
157110.0,0.00026989849023725137
157120.0,0.000269898490237251
157130.0,0.0002698984902372506
157140.0,0.00026989849023725023
157150.0,0.00026989849023724985
157160.0,0.0002698984902372495
157170.0,0.0002698984902372491
157180.0,0.00026989849023724866
157190.0,0.0002698984902372482
157200.0,0.0002698984902372477
157210.0,0.0002698984902372473
157220.0,0.0002698984902372469
157230.0,0.00026989849023724655
157240.0,0.00026989849023724606
157250.0,0.0002698984902372456
157260.0,0.0002698984902372452
157270.0,0.00026989849023724476
157280.0,0.00026989849023724443
157290.0,0.000269898490237244
157300.0,0.00026989849023724356
157310.0,0.00026989849023724313
157320.0,0.0002698984902372427
157330.0,0.00026989849023724226
157340.0,0.0002698984902372417
157350.0,0.0002698984902372413
157360.0,0.00026989849023724085
157370.0,0.00026989849023724037
157380.0,0.0002698984902372398
157390.0,0.0002698984902372394
157400.0,0.0002698984902372389
157410.0,0.0002698984902372384
157420.0,0.0002698984902372379
157430.0,0.0002698984902372375
157440.0,0.000269898490237237
157450.0,0.0002698984902372365
157460.0,0.000269898490237236
157470.0,0.00026989849023723543
157480.0,0.00026989849023723505
157490.0,0.0002698984902372345
157500.0,0.00026989849023723397
157510.0,0.00026989849023723343
157520.0,0.00026989849023723294
157530.0,0.0002698984902372324
157540.0,0.0002698984902372319
157550.0,0.0002698984902372314
157560.0,0.0002698984902372309
157570.0,0.0002698984902372303
157580.0,0.00026989849023722985
157590.0,0.0002698984902372293
157600.0,0.0002698984902372287
157610.0,0.00026989849023722817
157620.0,0.0002698984902372277
157630.0,0.00026989849023722714
157640.0,0.0002698984902372266
157650.0,0.00026989849023722605
157660.0,0.0002698984902372255
157670.0,0.000269898490237225
157680.0,0.0002698984902372245
157690.0,0.0002698984902372239
157700.0,0.0002698984902372234
157710.0,0.00026989849023722286
157720.0,0.0002698984902372223
157730.0,0.00026989849023722177
157740.0,0.0002698984902372212
157750.0,0.0002698984902372206
157760.0,0.00026989849023722004
157770.0,0.00026989849023721955
157780.0,0.0002698984902372191
157790.0,0.00026989849023721863
157800.0,0.00026989849023721803
157810.0,0.00026989849023721754
157820.0,0.000269898490237217
157830.0,0.0002698984902372165
157840.0,0.0002698984902372161
157850.0,0.00026989849023721554
157860.0,0.00026989849023721516
157870.0,0.00026989849023721467
157880.0,0.00026989849023721424
157890.0,0.0002698984902372138
157900.0,0.00026989849023721337
157910.0,0.0002698984902372129
157920.0,0.00026989849023721245
157930.0,0.00026989849023721207
157940.0,0.00026989849023721163
157950.0,0.0002698984902372112
157960.0,0.00026989849023721093
157970.0,0.0002698984902372106
157980.0,0.00026989849023721033
157990.0,0.00026989849023721
158000.0,0.00026989849023720974
158010.0,0.0002698984902372094
158020.0,0.0002698984902372091
158030.0,0.0002698984902372089
158040.0,0.0002698984902372087
158050.0,0.00026989849023720854
158060.0,0.00026989849023720833
158070.0,0.00026989849023720817
158080.0,0.000269898490237208
158090.0,0.00026989849023720784
158100.0,0.0002698984902372076
158110.0,0.00026989849023720746
158120.0,0.00026989849023720724
158130.0,0.0002698984902372071
158140.0,0.00026989849023720697
158150.0,0.0002698984902372068
158160.0,0.0002698984902372067
158170.0,0.0002698984902372066
158180.0,0.00026989849023720643
158190.0,0.0002698984902372063
158200.0,0.0002698984902372062
158210.0,0.0002698984902372061
158220.0,0.00026989849023720605
158230.0,0.0002698984902372059
158240.0,0.00026989849023720583
158250.0,0.0002698984902372057
158260.0,0.0002698984902372056
158270.0,0.00026989849023720556
158280.0,0.00026989849023720545
158290.0,0.00026989849023720535
158300.0,0.00026989849023720535
158310.0,0.0002698984902372053
158320.0,0.00026989849023720524
158330.0,0.0002698984902372052
158340.0,0.0002698984902372051
158350.0,0.000269898490237205
158360.0,0.00026989849023720497
158370.0,0.0002698984902372049
158380.0,0.0002698984902372049
158390.0,0.00026989849023720486
158400.0,0.0002698984902372048
158410.0,0.0002698984902372048
158420.0,0.00026989849023720475
158430.0,0.0002698984902372047
158440.0,0.00026989849023720464
158450.0,0.00026989849023720464
158460.0,0.0002698984902372046
158470.0,0.0002698984902372046
158480.0,0.00026989849023720453
158490.0,0.0002698984902372045
158500.0,0.0002698984902372045
158510.0,0.0002698984902372044
158520.0,0.0002698984902372044
158530.0,0.0002698984902372044
158540.0,0.0002698984902372044
158550.0,0.0002698984902372044
158560.0,0.0002698984902372044
158570.0,0.00026989849023720437
158580.0,0.00026989849023720437
158590.0,0.0002698984902372043
158600.0,0.0002698984902372043
158610.0,0.0002698984902372043
158620.0,0.00026989849023720426
158630.0,0.0002698984902372042
158640.0,0.0002698984902372042
158650.0,0.0002698984902372042
158660.0,0.0002698984902372042
158670.0,0.0002698984902372042
158680.0,0.0002698984902372042
158690.0,0.0002698984902372042
158700.0,0.0002698984902372042
158710.0,0.0002698984902372042
158720.0,0.0002698984902372042
158730.0,0.0002698984902372042
158740.0,0.0002698984902372042
158750.0,0.0002698984902372042
158760.0,0.0002698984902372042
158770.0,0.0002698984902372042
158780.0,0.0002698984902372042
158790.0,0.0002698984902372042
158800.0,0.0002698984902372042
158810.0,0.0002698984902372042
158820.0,0.0002698984902372042
158830.0,0.0002698984902372042
158840.0,0.0002698984902372042
158850.0,0.0002698984902372042
158860.0,0.0002698984902372042
158870.0,0.0002698984902372042
158880.0,0.0002698984902372042
158890.0,0.0002698984902372042
158900.0,0.0002698984902372042
158910.0,0.0002698984902372042
158920.0,0.0002698984902372042
158930.0,0.0002698984902372042
158940.0,0.0002698984902372042
158950.0,0.0002698984902372042
158960.0,0.0002698984902372042
158970.0,0.0002698984902372042
158980.0,0.0002698984902372042
158990.0,0.0002698984902372042
159000.0,0.0002698984902372042
159010.0,0.0002698984902372042
159020.0,0.0002698984902372042
159030.0,0.0002698984902372042
159040.0,0.0002698984902372042
159050.0,0.0002698984902372042
159060.0,0.0002698984902372042
159070.0,0.0002698984902372042
159080.0,0.0002698984902372042
159090.0,0.0002698984902372042
159100.0,0.0002698984902372042
159110.0,0.0002698984902372042
159120.0,0.0002698984902372042
159130.0,0.0002698984902372042
159140.0,0.0002698984902372042
159150.0,0.0002698984902372042
159160.0,0.0002698984902372042
159170.0,0.0002698984902372042
159180.0,0.0002698984902372042
159190.0,0.0002698984902372042
159200.0,0.0002698984902372042
159210.0,0.0002698984902372042
159220.0,0.0002698984902372042
159230.0,0.0002698984902372042
159240.0,0.0002698984902372042
159250.0,0.0002698984902372042
159260.0,0.0002698984902372042
159270.0,0.0002698984902372042
159280.0,0.0002698984902372042
159290.0,0.0002698984902372042
159300.0,0.0002698984902372042
159310.0,0.0002698984902372042
159320.0,0.0002698984902372042
159330.0,0.0002698984902372042
159340.0,0.0002698984902372042
159350.0,0.0002698984902372042
159360.0,0.0002698984902372042
159370.0,0.0002698984902372042
159380.0,0.0002698984902372042
159390.0,0.0002698984902372042
159400.0,0.0002698984902372042
159410.0,0.0002698984902372042
159420.0,0.0002698984902372042
159430.0,0.0002698984902372042
159440.0,0.0002698984902372042
159450.0,0.0002698984902372042
159460.0,0.0002698984902372042
159470.0,0.0002698984902372042
159480.0,0.0002698984902372042
159490.0,0.0002698984902372042
159500.0,0.0002698984902372042
159510.0,0.0002698984902372042
159520.0,0.0002698984902372042
159530.0,0.0002698984902372042
159540.0,0.0002698984902372042
159550.0,0.0002698984902372042
159560.0,0.0002698984902372042
159570.0,0.0002698984902372042
159580.0,0.0002698984902372042
159590.0,0.0002698984902372042
159600.0,0.0002698984902372042
159610.0,0.0002698984902372042
159620.0,0.0002698984902372042
159630.0,0.0002698984902372042
159640.0,0.0002698984902372042
159650.0,0.0002698984902372042
159660.0,0.0002698984902372042
159670.0,0.0002698984902372042
159680.0,0.0002698984902372042
159690.0,0.0002698984902372042
159700.0,0.0002698984902372042
159710.0,0.0002698984902372042
159720.0,0.0002698984902372042
159730.0,0.0002698984902372042
159740.0,0.0002698984902372042
159750.0,0.0002698984902372042
159760.0,0.0002698984902372042
159770.0,0.0002698984902372042
159780.0,0.0002698984902372042
159790.0,0.0002698984902372042
159800.0,0.0002698984902372042
159810.0,0.0002698984902372042
159820.0,0.0002698984902372042
159830.0,0.0002698984902372042
159840.0,0.0002698984902372042
159850.0,0.0002698984902372042
159860.0,0.0002698984902372042
159870.0,0.0002698984902372042
159880.0,0.0002698984902372042
159890.0,0.0002698984902372042
159900.0,0.0002698984902372042
159910.0,0.0002698984902372042
159920.0,0.0002698984902372042
159930.0,0.0002698984902372042
159940.0,0.0002698984902372042
159950.0,0.0002698984902372042
159960.0,0.0002698984902372042
159970.0,0.0002698984902372042
159980.0,0.0002698984902372042
159990.0,0.0002698984902372042
160000.0,0.0002698984902372042
160010.0,0.0002698984902372042
160020.0,0.0002698984902372042
160030.0,0.0002698984902372042
160040.0,0.0002698984902372042
160050.0,0.0002698984902372042
160060.0,0.0002698984902372042
160070.0,0.0002698984902372042
160080.0,0.0002698984902372042
160090.0,0.0002698984902372042
160100.0,0.0002698984902372042
160110.0,0.0002698984902372042
160120.0,0.0002698984902372042
160130.0,0.0002698984902372042
160140.0,0.0002698984902372042
160150.0,0.0002698984902372042
160160.0,0.0002698984902372042
160170.0,0.0002698984902372042
160180.0,0.0002698984902372042
160190.0,0.0002698984902372042
160200.0,0.0002698984902372042
160210.0,0.0002698984902372042
160220.0,0.0002698984902372042
160230.0,0.0002698984902372042
160240.0,0.0002698984902372042
160250.0,0.0002698984902372042
160260.0,0.0002698984902372042
160270.0,0.0002698984902372042
160280.0,0.0002698984902372042
160290.0,0.0002698984902372042
160300.0,0.0002698984902372042
160310.0,0.0002698984902372042
160320.0,0.0002698984902372042
160330.0,0.0002698984902372042
160340.0,0.0002698984902372042
160350.0,0.0002698984902372042
160360.0,0.0002698984902372042
160370.0,0.0002698984902372042
160380.0,0.0002698984902372042
160390.0,0.0002698984902372042
160400.0,0.0002698984902372042
160410.0,0.0002698984902372042
160420.0,0.0002698984902372042
160430.0,0.0002698984902372042
160440.0,0.0002698984902372042
160450.0,0.0002698984902372042
160460.0,0.0002698984902372042
160470.0,0.0002698984902372042
160480.0,0.0002698984902372042
160490.0,0.0002698984902372042
160500.0,0.0002698984902372042
160510.0,0.0002698984902372042
160520.0,0.0002698984902372042
160530.0,0.0002698984902372042
160540.0,0.0002698984902372042
160550.0,0.0002698984902372042
160560.0,0.0002698984902372042
160570.0,0.0002698984902372042
160580.0,0.0002698984902372042
160590.0,0.0002698984902372042
160600.0,0.0002698984902372042
160610.0,0.0002698984902372042
160620.0,0.0002698984902372042
160630.0,0.0002698984902372042
160640.0,0.0002698984902372042
160650.0,0.0002698984902372042
160660.0,0.0002698984902372042
160670.0,0.0002698984902372042
160680.0,0.0002698984902372042
160690.0,0.0002698984902372042
160700.0,0.0002698984902372042
160710.0,0.0002698984902372042
160720.0,0.0002698984902372042
160730.0,0.0002698984902372042
160740.0,0.0002698984902372042
160750.0,0.0002698984902372042
160760.0,0.0002698984902372042
160770.0,0.0002698984902372042
160780.0,0.0002698984902372042
160790.0,0.0002698984902372042
160800.0,0.0002698984902372042
160810.0,0.0002698984902372042
160820.0,0.0002698984902372042
160830.0,0.0002698984902372042
160840.0,0.0002698984902372042
160850.0,0.0002698984902372042
160860.0,0.0002698984902372042
160870.0,0.0002698984902372042
160880.0,0.0002698984902372042
160890.0,0.0002698984902372042
160900.0,0.0002698984902372042
160910.0,0.0002698984902372042
160920.0,0.0002698984902372042
160930.0,0.0002698984902372042
160940.0,0.0002698984902372042
160950.0,0.0002698984902372042
160960.0,0.0002698984902372042
160970.0,0.0002698984902372042
160980.0,0.0002698984902372042
160990.0,0.0002698984902372042
161000.0,0.0002698984902372042
161010.0,0.0002698984902372042
161020.0,0.0002698984902372042
161030.0,0.0002698984902372042
161040.0,0.0002698984902372042
161050.0,0.0002698984902372042
161060.0,0.0002698984902372042
161070.0,0.0002698984902372042
161080.0,0.0002698984902372042
161090.0,0.0002698984902372042
161100.0,0.0002698984902372042
161110.0,0.0002698984902372042
161120.0,0.0002698984902372042
161130.0,0.0002698984902372042
161140.0,0.0002698984902372042
161150.0,0.0002698984902372042
161160.0,0.0002698984902372042
161170.0,0.0002698984902372042
161180.0,0.0002698984902372042
161190.0,0.0002698984902372042
161200.0,0.0002698984902372042
161210.0,0.0002698984902372042
161220.0,0.0002698984902372042
161230.0,0.0002698984902372042
161240.0,0.0002698984902372042
161250.0,0.0002698984902372042
161260.0,0.0002698984902372042
161270.0,0.0002698984902372042
161280.0,0.0002698984902372042
161290.0,0.0002698984902372042
161300.0,0.0002698984902372042
161310.0,0.0002698984902372042
161320.0,0.0002698984902372042
161330.0,0.0002698984902372042
161340.0,0.0002698984902372042
161350.0,0.0002698984902372042
161360.0,0.0002698984902372042
161370.0,0.0002698984902372042
161380.0,0.0002698984902372042
161390.0,0.0002698984902372042
161400.0,0.0002698984902372042
161410.0,0.0002698984902372042
161420.0,0.0002698984902372042
161430.0,0.0002698984902372042
161440.0,0.0002698984902372042
161450.0,0.0002698984902372042
161460.0,0.0002698984902372042
161470.0,0.0002698984902372042
161480.0,0.0002698984902372042
161490.0,0.0002698984902372042
161500.0,0.0002698984902372042
161510.0,0.0002698984902372042
161520.0,0.0002698984902372042
161530.0,0.0002698984902372042
161540.0,0.0002698984902372042
161550.0,0.0002698984902372042
161560.0,0.0002698984902372042
161570.0,0.0002698984902372042
161580.0,0.0002698984902372042
161590.0,0.0002698984902372042
161600.0,0.0002698984902372042
161610.0,0.0002698984902372042
161620.0,0.0002698984902372042
161630.0,0.0002698984902372042
161640.0,0.0002698984902372042
161650.0,0.0002698984902372042
161660.0,0.0002698984902372042
161670.0,0.0002698984902372042
161680.0,0.0002698984902372042
161690.0,0.0002698984902372042
161700.0,0.0002698984902372042
161710.0,0.0002698984902372042
161720.0,0.0002698984902372042
161730.0,0.0002698984902372042
161740.0,0.0002698984902372042
161750.0,0.0002698984902372042
161760.0,0.0002698984902372042
161770.0,0.0002698984902372042
161780.0,0.0002698984902372042
161790.0,0.0002698984902372042
161800.0,0.0002698984902372042
161810.0,0.0002698984902372042
161820.0,0.0002698984902372042
161830.0,0.0002698984902372042
161840.0,0.0002698984902372042
161850.0,0.0002698984902372042
161860.0,0.0002698984902372042
161870.0,0.0002698984902372042
161880.0,0.0002698984902372042
161890.0,0.0002698984902372042
161900.0,0.0002698984902372042
161910.0,0.0002698984902372042
161920.0,0.0002698984902372042
161930.0,0.0002698984902372042
161940.0,0.0002698984902372042
161950.0,0.0002698984902372042
161960.0,0.0002698984902372042
161970.0,0.0002698984902372042
161980.0,0.0002698984902372042
161990.0,0.0002698984902372042
162000.0,0.0002698984902372042
162010.0,0.0002698984902372042
162020.0,0.0002698984902372042
162030.0,0.0002698984902372042
162040.0,0.0002698984902372042
162050.0,0.0002698984902372042
162060.0,0.0002698984902372042
162070.0,0.0002698984902372042
162080.0,0.0002698984902372042
162090.0,0.0002698984902372042
162100.0,0.0002698984902372042
162110.0,0.0002698984902372042
162120.0,0.0002698984902372042
162130.0,0.0002698984902372042
162140.0,0.0002698984902372042
162150.0,0.0002698984902372042
162160.0,0.0002698984902372042
162170.0,0.0002698984902372042
162180.0,0.0002698984902372042
162190.0,0.0002698984902372042
162200.0,0.0002698984902372042
162210.0,0.0002698984902372042
162220.0,0.0002698984902372042
162230.0,0.0002698984902372042
162240.0,0.0002698984902372042
162250.0,0.0002698984902372042
162260.0,0.0002698984902372042
162270.0,0.0002698984902372042
162280.0,0.0002698984902372042
162290.0,0.0002698984902372042
162300.0,0.0002698984902372042
162310.0,0.0002698984902372042
162320.0,0.0002698984902372042
162330.0,0.0002698984902372042
162340.0,0.0002698984902372042
162350.0,0.0002698984902372042
162360.0,0.0002698984902372042
162370.0,0.0002698984902372042
162380.0,0.0002698984902372042
162390.0,0.0002698984902372042
162400.0,0.0002698984902372042
162410.0,0.0002698984902372042
162420.0,0.0002698984902372042
162430.0,0.0002698984902372042
162440.0,0.0002698984902372042
162450.0,0.0002698984902372042
162460.0,0.0002698984902372042
162470.0,0.0002698984902372042
162480.0,0.0002698984902372042
162490.0,0.0002698984902372042
162500.0,0.0002698984902372042
162510.0,0.0002698984902372042
162520.0,0.0002698984902372042
162530.0,0.0002698984902372042
162540.0,0.0002698984902372042
162550.0,0.0002698984902372042
162560.0,0.0002698984902372042
162570.0,0.0002698984902372042
162580.0,0.0002698984902372042
162590.0,0.0002698984902372042
162600.0,0.0002698984902372042
162610.0,0.0002698984902372042
162620.0,0.0002698984902372042
162630.0,0.0002698984902372042
162640.0,0.0002698984902372042
162650.0,0.0002698984902372042
162660.0,0.0002698984902372042
162670.0,0.0002698984902372042
162680.0,0.0002698984902372042
162690.0,0.0002698984902372042
162700.0,0.0002698984902372042
162710.0,0.0002698984902372042
162720.0,0.0002698984902372042
162730.0,0.0002698984902372042
162740.0,0.0002698984902372042
162750.0,0.0002698984902372042
162760.0,0.0002698984902372042
162770.0,0.0002698984902372042
162780.0,0.0002698984902372042
162790.0,0.0002698984902372042
162800.0,0.0002698984902372042
162810.0,0.0002698984902372042
162820.0,0.0002698984902372042
162830.0,0.0002698984902372042
162840.0,0.0002698984902372042
162850.0,0.0002698984902372042
162860.0,0.0002698984902372042
162870.0,0.0002698984902372042
162880.0,0.0002698984902372042
162890.0,0.0002698984902372042
162900.0,0.0002698984902372042
162910.0,0.0002698984902372042
162920.0,0.0002698984902372042
162930.0,0.0002698984902372042
162940.0,0.0002698984902372042
162950.0,0.0002698984902372042
162960.0,0.0002698984902372042
162970.0,0.0002698984902372042
162980.0,0.0002698984902372042
162990.0,0.0002698984902372042
163000.0,0.0002698984902372042
163010.0,0.0002698984902372042
163020.0,0.0002698984902372042
163030.0,0.0002698984902372042
163040.0,0.0002698984902372042
163050.0,0.0002698984902372042
163060.0,0.0002698984902372042
163070.0,0.0002698984902372042
163080.0,0.0002698984902372042
163090.0,0.0002698984902372042
163100.0,0.0002698984902372042
163110.0,0.0002698984902372042
163120.0,0.0002698984902372042
163130.0,0.0002698984902372042
163140.0,0.0002698984902372042
163150.0,0.0002698984902372042
163160.0,0.0002698984902372042
163170.0,0.0002698984902372042
163180.0,0.0002698984902372042
163190.0,0.0002698984902372042
163200.0,0.0002698984902372042
163210.0,0.0002698984902372042
163220.0,0.0002698984902372042
163230.0,0.0002698984902372042
163240.0,0.0002698984902372042
163250.0,0.0002698984902372042
163260.0,0.0002698984902372042
163270.0,0.0002698984902372042
163280.0,0.0002698984902372042
163290.0,0.0002698984902372042
163300.0,0.0002698984902372042
163310.0,0.0002698984902372042
163320.0,0.0002698984902372042
163330.0,0.0002698984902372042
163340.0,0.0002698984902372042
163350.0,0.0002698984902372042
163360.0,0.0002698984902372042
163370.0,0.0002698984902372042
163380.0,0.0002698984902372042
163390.0,0.0002698984902372042
163400.0,0.0002698984902372042
163410.0,0.0002698984902372042
163420.0,0.0002698984902372042
163430.0,0.0002698984902372042
163440.0,0.0002698984902372042
163450.0,0.0002698984902372042
163460.0,0.0002698984902372042
163470.0,0.0002698984902372042
163480.0,0.0002698984902372042
163490.0,0.0002698984902372042
163500.0,0.0002698984902372042
163510.0,0.0002698984902372042
163520.0,0.0002698984902372042
163530.0,0.0002698984902372042
163540.0,0.0002698984902372042
163550.0,0.0002698984902372042
163560.0,0.0002698984902372042
163570.0,0.0002698984902372042
163580.0,0.0002698984902372042
163590.0,0.0002698984902372042
163600.0,0.0002698984902372042
163610.0,0.0002698984902372042
163620.0,0.0002698984902372042
163630.0,0.0002698984902372042
163640.0,0.0002698984902372042
163650.0,0.0002698984902372042
163660.0,0.0002698984902372042
163670.0,0.0002698984902372042
163680.0,0.0002698984902372042
163690.0,0.0002698984902372042
163700.0,0.0002698984902372042
163710.0,0.0002698984902372042
163720.0,0.0002698984902372042
163730.0,0.0002698984902372042
163740.0,0.0002698984902372042
163750.0,0.0002698984902372042
163760.0,0.0002698984902372042
163770.0,0.0002698984902372042
163780.0,0.0002698984902372042
163790.0,0.0002698984902372042
163800.0,0.0002698984902372042
163810.0,0.0002698984902372042
163820.0,0.0002698984902372042
163830.0,0.0002698984902372042
163840.0,0.0002698984902372042
163850.0,0.0002698984902372042
163860.0,0.0002698984902372042
163870.0,0.0002698984902372042
163880.0,0.0002698984902372042
163890.0,0.0002698984902372042
163900.0,0.0002698984902372042
163910.0,0.0002698984902372042
163920.0,0.0002698984902372042
163930.0,0.0002698984902372042
163940.0,0.0002698984902372042
163950.0,0.0002698984902372042
163960.0,0.0002698984902372042
163970.0,0.0002698984902372042
163980.0,0.0002698984902372042
163990.0,0.0002698984902372042
164000.0,0.0002698984902372042
164010.0,0.0002698984902372042
164020.0,0.0002698984902372042
164030.0,0.0002698984902372042
164040.0,0.0002698984902372042
164050.0,0.0002698984902372042
164060.0,0.0002698984902372042
164070.0,0.0002698984902372042
164080.0,0.0002698984902372042
164090.0,0.0002698984902372042
164100.0,0.0002698984902372042
164110.0,0.0002698984902372042
164120.0,0.0002698984902372042
164130.0,0.0002698984902372042
164140.0,0.0002698984902372042
164150.0,0.0002698984902372042
164160.0,0.0002698984902372042
164170.0,0.0002698984902372042
164180.0,0.0002698984902372042
164190.0,0.0002698984902372042
164200.0,0.0002698984902372042
164210.0,0.0002698984902372042
164220.0,0.0002698984902372042
164230.0,0.0002698984902372042
164240.0,0.0002698984902372042
164250.0,0.0002698984902372042
164260.0,0.0002698984902372042
164270.0,0.0002698984902372042
164280.0,0.0002698984902372042
164290.0,0.0002698984902372042
164300.0,0.0002698984902372042
164310.0,0.0002698984902372042
164320.0,0.0002698984902372042
164330.0,0.0002698984902372042
164340.0,0.0002698984902372042
164350.0,0.0002698984902372042
164360.0,0.0002698984902372042
164370.0,0.0002698984902372042
164380.0,0.0002698984902372042
164390.0,0.0002698984902372042
164400.0,0.0002698984902372042
164410.0,0.0002698984902372042
164420.0,0.0002698984902372042
164430.0,0.0002698984902372042
164440.0,0.0002698984902372042
164450.0,0.0002698984902372042
164460.0,0.0002698984902372042
164470.0,0.0002698984902372042
164480.0,0.0002698984902372042
164490.0,0.0002698984902372042
164500.0,0.0002698984902372042
164510.0,0.0002698984902372042
164520.0,0.0002698984902372042
164530.0,0.0002698984902372042
164540.0,0.0002698984902372042
164550.0,0.0002698984902372042
164560.0,0.0002698984902372042
164570.0,0.0002698984902372042
164580.0,0.0002698984902372042
164590.0,0.0002698984902372042
164600.0,0.0002698984902372042
164610.0,0.0002698984902372042
164620.0,0.0002698984902372042
164630.0,0.0002698984902372042
164640.0,0.0002698984902372042
164650.0,0.0002698984902372042
