M.D_b.zcc Time [a],M.D_b.zcc zcc [mol/kg]
421100.0,4812
421200.0,4812
421300.0,4812
421400.0,4812
421500.0,4812
421600.0,4812
421700.0,4812
421800.0,4812
421900.0,4812
422000.0,4812
422100.0,4812
422200.0,4812
422300.0,4812
422400.0,4812
422500.0,4812
422600.0,4812
422700.0,4812
422800.0,4812
422900.0,4812
423000.0,4812
423100.0,4812
423200.0,4812
423300.0,4812
423400.0,4812
423500.0,4812
423600.0,4812
423700.0,4812
423800.0,4812
423900.0,4812
424000.0,4812
424100.0,4812
424200.0,4812
424300.0,4812
424400.0,4812
424500.0,4812
424600.0,4812
424700.0,4812
424800.0,4812
424900.0,4812
425000.0,4812
425100.0,4812
425200.0,4812
425300.0,4812
425400.0,4812
425500.0,4812
425600.0,4812
425700.0,4812
425800.0,4812
425900.0,4812
426000.0,4812
426100.0,4812
426200.0,4812
426300.0,4812
426400.0,4812
426500.0,4812
426600.0,4812
426700.0,4812
426800.0,4812
426900.0,4812
427000.0,4812
427100.0,4812
427200.0,4812
427300.0,4812
427400.0,4812
427500.0,4812
427600.0,4812
427700.0,4812
427800.0,4812
427900.0,4812
428000.0,4812
428100.0,4812
428200.0,4812
428300.0,4812
428400.0,4812
428500.0,4812
428600.0,4812
428700.0,4812
428800.0,4812
428900.0,4812
429000.0,4812
429100.0,4812
429200.0,4812
429300.0,4812
429400.0,4812
429500.0,4812
429600.0,4812
429700.0,4812
429800.0,4812
429900.0,4812
430000.0,4812
430100.0,4812
430200.0,4812
430300.0,4812
430400.0,4812
430500.0,4812
430600.0,4812
430700.0,4812
430800.0,4812
430900.0,4812
431000.0,4812
431100.0,4812
431200.0,4812
431300.0,4812
431400.0,4812
431500.0,4812
431600.0,4812
431700.0,4812
431800.0,4812
431900.0,4812
432000.0,4812
432100.0,4812
432200.0,4812
432300.0,4812
432400.0,4812
432500.0,4812
432600.0,4812
432700.0,4812
432800.0,4812
432900.0,4812
433000.0,4812
433100.0,4812
433200.0,4812
433300.0,4812
433400.0,4812
433500.0,4812
433600.0,4812
433700.0,4812
433800.0,4812
433900.0,4812
434000.0,4812
434100.0,4812
434200.0,4812
434300.0,4812
434400.0,4812
434500.0,4812
434600.0,4812
434700.0,4812
434800.0,4812
434900.0,4812
435000.0,4812
435100.0,4812
435200.0,4812
435300.0,4812
435400.0,4812
435500.0,4812
435600.0,4812
435700.0,4812
435800.0,4812
435900.0,4812
436000.0,4812
436100.0,4812
436200.0,4812
436300.0,4812
436400.0,4812
436500.0,4812
436600.0,4812
436700.0,4812
436800.0,4812
436900.0,4812
437000.0,4812
437100.0,4812
437200.0,4812
437300.0,4812
437400.0,4812
437500.0,4812
437600.0,4812
437700.0,4812
437800.0,4812
437900.0,4812
438000.0,4812
438100.0,4812
438200.0,4812
438300.0,4812
438400.0,4812
438500.0,4812
438600.0,4812
438700.0,4812
438800.0,4812
438900.0,4812
439000.0,4812
439100.0,4812
439200.0,4812
439300.0,4812
439400.0,4812
439500.0,4812
439600.0,4812
439700.0,4812
439800.0,4812
439900.0,4812
440000.0,4812
440100.0,4812
440200.0,4812
440300.0,4812
440400.0,4812
440500.0,4812
440600.0,4812
440700.0,4812
440800.0,4812
440900.0,4812
441000.0,4812
441100.0,4812
441200.0,4812
441300.0,4812
441400.0,4812
441500.0,4812
441600.0,4812
441700.0,4812
441800.0,4812
441900.0,4812
442000.0,4812
442100.0,4812
442200.0,4812
442300.0,4812
442400.0,4812
442500.0,4812
442600.0,4812
442700.0,4812
442800.0,4812
442900.0,4812
443000.0,4812
443100.0,4812
443200.0,4812
443300.0,4812
443400.0,4812
443500.0,4812
443600.0,4812
443700.0,4812
443800.0,4812
443900.0,4812
444000.0,4812
444100.0,4812
444200.0,4812
444300.0,4812
444400.0,4812
444500.0,4812
444600.0,4812
444700.0,4812
444800.0,4812
444900.0,4812
445000.0,4812
445100.0,4812
445200.0,4812
445300.0,4812
445400.0,4812
445500.0,4812
445600.0,4812
445700.0,4812
445800.0,4812
445900.0,4812
446000.0,4812
446100.0,4812
446200.0,4812
446300.0,4812
446400.0,4812
446500.0,4812
446600.0,4812
446700.0,4812
446800.0,4812
446900.0,4812
447000.0,4812
447100.0,4812
447200.0,4812
447300.0,4812
447400.0,4812
447500.0,4812
447600.0,4812
447700.0,4812
447800.0,4812
447900.0,4812
448000.0,4812
448100.0,4812
448200.0,4812
448300.0,4812
448400.0,4812
448500.0,4812
448600.0,4812
448700.0,4812
448800.0,4812
448900.0,4812
449000.0,4812
449100.0,4812
449200.0,4812
449300.0,4812
449400.0,4812
449500.0,4812
449600.0,4812
449700.0,4812
449800.0,4812
449900.0,4812
450000.0,4812
450100.0,4812
450200.0,4812
450300.0,4812
450400.0,4812
450500.0,4812
450600.0,4812
450700.0,4812
450800.0,4812
450900.0,4812
451000.0,4812
451100.0,4812
451200.0,4812
451300.0,4812
451400.0,4812
451500.0,4812
451600.0,4812
451700.0,4812
451800.0,4812
451900.0,4812
452000.0,4812
452100.0,4812
452200.0,4812
452300.0,4812
452400.0,4812
452500.0,4812
452600.0,4812
452700.0,4812
452800.0,4812
452900.0,4812
453000.0,4812
453100.0,4812
453200.0,4812
453300.0,4812
453400.0,4812
453500.0,4812
453600.0,4812
453700.0,4812
453800.0,4812
453900.0,4812
454000.0,4812
454100.0,4812
454200.0,4812
454300.0,4812
454400.0,4812
454500.0,4812
454600.0,4812
454700.0,4812
454800.0,4812
454900.0,4812
455000.0,4812
455100.0,4812
455200.0,4812
455300.0,4812
455400.0,4812
455500.0,4812
455600.0,4812
455700.0,4812
455800.0,4812
455900.0,4812
456000.0,4812
456100.0,4812
456200.0,4812
456300.0,4812
456400.0,4812
456500.0,4812
456600.0,4812
456700.0,4812
456800.0,4812
456900.0,4812
457000.0,4812
457100.0,4812
457200.0,4812
457300.0,4812
457400.0,4812
457500.0,4812
457600.0,4812
457700.0,4812
457800.0,4812
457900.0,4812
458000.0,4812
458100.0,4812
458200.0,4812
458300.0,4812
458400.0,4812
458500.0,4812
458600.0,4812
458700.0,4812
458800.0,4812
458900.0,4812
459000.0,4812
459100.0,4812
459200.0,4812
459300.0,4812
459400.0,4812
459500.0,4812
459600.0,4812
459700.0,4812
459800.0,4812
459900.0,4812
460000.0,4812
460100.0,4812
460200.0,4812
460300.0,4812
460400.0,4812
460500.0,4812
460600.0,4812
460700.0,4812
460800.0,4812
460900.0,4812
461000.0,4812
461100.0,4812
461200.0,4812
461300.0,4812
461400.0,4812
461500.0,4812
461600.0,4812
461700.0,4812
461800.0,4812
461900.0,4812
462000.0,4812
462100.0,4812
462200.0,4812
462300.0,4812
462400.0,4812
462500.0,4812
462600.0,4812
462700.0,4812
462800.0,4812
462900.0,4812
463000.0,4812
463100.0,4812
463200.0,4812
463300.0,4812
463400.0,4812
463500.0,4812
463600.0,4812
463700.0,4812
463800.0,4812
463900.0,4812
464000.0,4812
464100.0,4812
464200.0,4812
464300.0,4812
464400.0,4812
464500.0,4812
464600.0,4812
464700.0,4812
464800.0,4812
464900.0,4812
465000.0,4812
465100.0,4812
465200.0,4812
465300.0,4812
465400.0,4812
465500.0,4812
465600.0,4812
465700.0,4812
465800.0,4812
465900.0,4812
466000.0,4812
466100.0,4812
466200.0,4812
466300.0,4812
466400.0,4812
466500.0,4812
466600.0,4812
466700.0,4812
466800.0,4812
466900.0,4812
467000.0,4812
467100.0,4812
467200.0,4812
467300.0,4812
467400.0,4812
467500.0,4812
467600.0,4812
467700.0,4812
467800.0,4812
467900.0,4812
468000.0,4812
468100.0,4812
468200.0,4812
468300.0,4812
468400.0,4812
468500.0,4812
468600.0,4812
468700.0,4812
468800.0,4812
468900.0,4812
469000.0,4812
469100.0,4812
469200.0,4812
469300.0,4812
469400.0,4812
469500.0,4812
469600.0,4812
469700.0,4812
469800.0,4812
469900.0,4812
470000.0,4812
470100.0,4812
470200.0,4812
470300.0,4812
470400.0,4812
470500.0,4812
470600.0,4812
470700.0,4812
470800.0,4812
470900.0,4812
471000.0,4812
471100.0,4812
471200.0,4812
471300.0,4812
471400.0,4812
471500.0,4812
471600.0,4812
471700.0,4812
471800.0,4812
471900.0,4812
472000.0,4812
472100.0,4812
472200.0,4812
472300.0,4812
472400.0,4812
472500.0,4812
472600.0,4812
472700.0,4812
472800.0,4812
472900.0,4812
473000.0,4812
473100.0,4812
473200.0,4812
473300.0,4812
473400.0,4812
473500.0,4812
473600.0,4812
473700.0,4812
473800.0,4812
473900.0,4812
474000.0,4812
474100.0,4812
474200.0,4812
474300.0,4812
474400.0,4812
474500.0,4812
474600.0,4812
474700.0,4812
474800.0,4812
474900.0,4812
475000.0,4812
475100.0,4812
475200.0,4812
475300.0,4812
475400.0,4812
475500.0,4812
475600.0,4812
475700.0,4812
475800.0,4812
475900.0,4812
476000.0,4812
476100.0,4812
476200.0,4812
476300.0,4812
476400.0,4812
476500.0,4812
476600.0,4812
476700.0,4812
476800.0,4812
476900.0,4812
477000.0,4812
477100.0,4812
477200.0,4812
477300.0,4812
477400.0,4812
477500.0,4812
477600.0,4812
477700.0,4812
477800.0,4812
477900.0,4812
478000.0,4812
478100.0,4812
478200.0,4812
478300.0,4812
478400.0,4812
478500.0,4812
478600.0,4812
478700.0,4812
478800.0,4812
478900.0,4812
479000.0,4812
479100.0,4812
479200.0,4812
479300.0,4812
479400.0,4812
479500.0,4812
479600.0,4812
479700.0,4812
479800.0,4812
479900.0,4812
480000.0,4812
480100.0,4812
480200.0,4812
480300.0,4812
480400.0,4812
480500.0,4812
480600.0,4812
480700.0,4812
480800.0,4812
480900.0,4812
481000.0,4812
481100.0,4812
481200.0,4812
481300.0,4812
481400.0,4812
481500.0,4812
481600.0,4812
481700.0,4812
481800.0,4812
481900.0,4812
482000.0,4812
482100.0,4812
482200.0,4812
482300.0,4812
482400.0,4812
482500.0,4812
482600.0,4812
482700.0,4812
482800.0,4812
482900.0,4812
483000.0,4812
483100.0,4812
483200.0,4812
483300.0,4812
483400.0,4812
483500.0,4812
483600.0,4812
483700.0,4812
483800.0,4812
483900.0,4812
484000.0,4812
484100.0,4812
484200.0,4812
484300.0,4812
484400.0,4812
484500.0,4812
484600.0,4812
484700.0,4812
484800.0,4812
484900.0,4812
485000.0,4812
485100.0,4812
485200.0,4812
485300.0,4812
485400.0,4812
485500.0,4812
485600.0,4812
485700.0,4812
485800.0,4812
485900.0,4812
486000.0,4812
486100.0,4812
486200.0,4812
486300.0,4812
486400.0,4812
486500.0,4812
486600.0,4812
486700.0,4812
486800.0,4812
486900.0,4812
487000.0,4812
487100.0,4812
487200.0,4812
487300.0,4812
487400.0,4812
487500.0,4812
487600.0,4812
487700.0,4812
487800.0,4812
487900.0,4812
488000.0,4812
488100.0,4812
488200.0,4812
488300.0,4812
488400.0,4812
488500.0,4812
488600.0,4812
488700.0,4812
488800.0,4812
488900.0,4812
489000.0,4812
489100.0,4812
489200.0,4812
489300.0,4812
489400.0,4812
489500.0,4812
489600.0,4812
489700.0,4812
489800.0,4812
489900.0,4812
490000.0,4812
490100.0,4812
490200.0,4812
490300.0,4812
490400.0,4812
490500.0,4812
490600.0,4812
490700.0,4812
490800.0,4812
490900.0,4812
491000.0,4812
491100.0,4812
491200.0,4812
491300.0,4812
491400.0,4812
491500.0,4812
491600.0,4812
491700.0,4812
491800.0,4812
491900.0,4812
492000.0,4812
492100.0,4812
492200.0,4812
492300.0,4812
492400.0,4812
492500.0,4812
492600.0,4812
492700.0,4812
492800.0,4812
492900.0,4812
493000.0,4812
493100.0,4812
493200.0,4812
493300.0,4812
493400.0,4812
493500.0,4812
493600.0,4812
493700.0,4812
493800.0,4812
493900.0,4812
494000.0,4812
494100.0,4812
494200.0,4812
494300.0,4812
494400.0,4812
494500.0,4812
494600.0,4812
494700.0,4812
494800.0,4812
494900.0,4812
495000.0,4812
495100.0,4812
495200.0,4812
495300.0,4812
495400.0,4812
495500.0,4812
495600.0,4812
495700.0,4812
495800.0,4812
495900.0,4812
496000.0,4812
496100.0,4812
496200.0,4812
496300.0,4812
496400.0,4812
496500.0,4812
496600.0,4812
496700.0,4812
496800.0,4812
496900.0,4812
497000.0,4812
497100.0,4812
497200.0,4812
497300.0,4812
497400.0,4812
497500.0,4812
497600.0,4812
497700.0,4812
497800.0,4812
497900.0,4812
498000.0,4812
498100.0,4812
498200.0,4812
498300.0,4812
498400.0,4812
498500.0,4812
498600.0,4812
498700.0,4812
498800.0,4812
498900.0,4812
499000.0,4812
499100.0,4812
499200.0,4812
499300.0,4812
499400.0,4812
499500.0,4812
499600.0,4812
499700.0,4812
499800.0,4812
499900.0,4812
500000.0,4812
500100.0,4812
500200.0,4812
500300.0,4812
500400.0,4812
500500.0,4812
500600.0,4812
500700.0,4812
500800.0,4812
500900.0,4812
501000.0,4812
501100.0,4812
501200.0,4812
501300.0,4812
501400.0,4812
501500.0,4812
501600.0,4812
501700.0,4812
501800.0,4812
501900.0,4812
502000.0,4812
502100.0,4812
502200.0,4812
502300.0,4812
502400.0,4812
502500.0,4812
502600.0,4812
502700.0,4812
502800.0,4812
502900.0,4812
503000.0,4812
503100.0,4812
503200.0,4812
503300.0,4812
503400.0,4812
503500.0,4812
503600.0,4812
503700.0,4812
503800.0,4812
503900.0,4812
504000.0,4812
504100.0,4812
504200.0,4812
504300.0,4812
504400.0,4812
504500.0,4812
504600.0,4812
504700.0,4812
504800.0,4812
504900.0,4812
505000.0,4812
505100.0,4812
505200.0,4812
505300.0,4812
505400.0,4812
505500.0,4812
505600.0,4812
505700.0,4812
505800.0,4812
505900.0,4812
506000.0,4812
506100.0,4812
506200.0,4812
506300.0,4812
506400.0,4812
506500.0,4812
506600.0,4812
506700.0,4812
506800.0,4812
506900.0,4812
507000.0,4812
507100.0,4812
507200.0,4812
507300.0,4812
507400.0,4812
507500.0,4812
507600.0,4812
507700.0,4812
507800.0,4812
507900.0,4812
508000.0,4812
508100.0,4812
508200.0,4812
508300.0,4812
508400.0,4812
508500.0,4812
508600.0,4812
508700.0,4812
508800.0,4812
508900.0,4812
509000.0,4812
509100.0,4812
509200.0,4812
509300.0,4812
509400.0,4812
509500.0,4812
509600.0,4812
509700.0,4812
509800.0,4812
509900.0,4812
510000.0,4812
510100.0,4812
510200.0,4812
510300.0,4812
510400.0,4812
510500.0,4812
510600.0,4812
510700.0,4812
510800.0,4812
510900.0,4812
511000.0,4812
511100.0,4812
511200.0,4812
511300.0,4812
511400.0,4812
511500.0,4812
511600.0,4812
511700.0,4812
511800.0,4812
511900.0,4812
512000.0,4812
512100.0,4812
512200.0,4812
512300.0,4812
512400.0,4812
512500.0,4812
512600.0,4812
512700.0,4812
512800.0,4812
512900.0,4812
513000.0,4812
513100.0,4812
513200.0,4812
513300.0,4812
513400.0,4812
513500.0,4812
513600.0,4812
513700.0,4812
513800.0,4812
513900.0,4812
514000.0,4812
514100.0,4812
514200.0,4812
514300.0,4812
514400.0,4812
514500.0,4812
514600.0,4812
514700.0,4812
514800.0,4812
514900.0,4812
515000.0,4812
515100.0,4812
515200.0,4812
515300.0,4812
515400.0,4812
515500.0,4812
515600.0,4812
515700.0,4812
515800.0,4812
515900.0,4812
516000.0,4812
516100.0,4812
516200.0,4812
516300.0,4812
516400.0,4812
516500.0,4812
516600.0,4812
516700.0,4812
516800.0,4812
516900.0,4812
517000.0,4812
517100.0,4812
517200.0,4812
517300.0,4812
517400.0,4812
517500.0,4812
517600.0,4812
517700.0,4812
517800.0,4812
517900.0,4812
518000.0,4812
518100.0,4812
518200.0,4812
518300.0,4812
518400.0,4812
518500.0,4812
518600.0,4812
518700.0,4812
518800.0,4812
518900.0,4812
519000.0,4812
519100.0,4812
519200.0,4812
519300.0,4812
519400.0,4812
519500.0,4812
519600.0,4812
519700.0,4812
519800.0,4812
519900.0,4812
520000.0,4812
520100.0,4812
520200.0,4812
520300.0,4812
520400.0,4812
520500.0,4812
520600.0,4812
520700.0,4812
520800.0,4812
520900.0,4812
521000.0,4812
521100.0,4812
521200.0,4812
521300.0,4812
521400.0,4812
521500.0,4812
521600.0,4812
521700.0,4812
521800.0,4812
521900.0,4812
522000.0,4812
522100.0,4812
522200.0,4812
522300.0,4812
522400.0,4812
522500.0,4812
522600.0,4812
522700.0,4812
522800.0,4812
522900.0,4812
523000.0,4812
523100.0,4812
523200.0,4812
523300.0,4812
523400.0,4812
523500.0,4812
523600.0,4812
523700.0,4812
523800.0,4812
523900.0,4812
524000.0,4812
524100.0,4812
524200.0,4812
524300.0,4812
524400.0,4812
524500.0,4812
524600.0,4812
524700.0,4812
524800.0,4812
524900.0,4812
525000.0,4812
525100.0,4812
525200.0,4812
525300.0,4812
525400.0,4812
525500.0,4812
525600.0,4812
525700.0,4812
525800.0,4812
525900.0,4812
526000.0,4812
526100.0,4812
526200.0,4812
526300.0,4812
526400.0,4812
526500.0,4812
526600.0,4812
526700.0,4812
526800.0,4812
526900.0,4812
527000.0,4812
527100.0,4812
527200.0,4812
527300.0,4812
527400.0,4812
527500.0,4812
527600.0,4812
527700.0,4812
527800.0,4812
527900.0,4812
528000.0,4812
528100.0,4812
528200.0,4812
528300.0,4812
528400.0,4812
528500.0,4812
528600.0,4812
528700.0,4812
528800.0,4812
528900.0,4812
529000.0,4812
529100.0,4812
529200.0,4812
529300.0,4812
529400.0,4812
529500.0,4812
529600.0,4812
529700.0,4812
529800.0,4812
529900.0,4812
530000.0,4812
530100.0,4812
530200.0,4812
530300.0,4812
530400.0,4812
530500.0,4812
530600.0,4812
530700.0,4812
530800.0,4812
530900.0,4812
531000.0,4812
531100.0,4812
531200.0,4812
531300.0,4812
531400.0,4812
531500.0,4812
531600.0,4812
531700.0,4812
531800.0,4812
531900.0,4812
532000.0,4812
532100.0,4812
532200.0,4812
532300.0,4812
532400.0,4812
532500.0,4812
532600.0,4812
532700.0,4812
532800.0,4812
532900.0,4812
533000.0,4812
533100.0,4812
533200.0,4812
533300.0,4812
533400.0,4812
533500.0,4812
533600.0,4812
533700.0,4812
533800.0,4812
533900.0,4812
534000.0,4812
534100.0,4812
534200.0,4812
534300.0,4812
534400.0,4812
534500.0,4812
534600.0,4812
534700.0,4812
534800.0,4812
534900.0,4812
535000.0,4812
535100.0,4812
535200.0,4812
535300.0,4812
535400.0,4812
535500.0,4812
535600.0,4812
535700.0,4812
535800.0,4812
535900.0,4812
536000.0,4812
536100.0,4812
536200.0,4812
536300.0,4812
536400.0,4812
536500.0,4812
536600.0,4812
536700.0,4812
536800.0,4812
536900.0,4812
537000.0,4812
537100.0,4812
537200.0,4812
537300.0,4812
537400.0,4812
537500.0,4812
537600.0,4812
537700.0,4812
537800.0,4812
537900.0,4812
538000.0,4812
538100.0,4812
538200.0,4812
538300.0,4812
538400.0,4812
538500.0,4812
538600.0,4812
538700.0,4812
538800.0,4812
538900.0,4812
539000.0,4812
539100.0,4812
539200.0,4812
539300.0,4812
539400.0,4812
539500.0,4812
539600.0,4812
539700.0,4812
539800.0,4812
539900.0,4812
540000.0,4812
540100.0,4812
540200.0,4812
540300.0,4812
540400.0,4812
540500.0,4812
540600.0,4812
540700.0,4812
540800.0,4812
540900.0,4812
541000.0,4812
541100.0,4812
541200.0,4812
541300.0,4812
541400.0,4812
541500.0,4812
541600.0,4812
541700.0,4812
541800.0,4812
541900.0,4812
542000.0,4812
542100.0,4812
542200.0,4812
542300.0,4812
542400.0,4812
542500.0,4812
542600.0,4812
542700.0,4812
542800.0,4812
542900.0,4812
543000.0,4812
543100.0,4812
543200.0,4812
543300.0,4812
543400.0,4812
543500.0,4812
543600.0,4812
543700.0,4812
543800.0,4812
543900.0,4812
544000.0,4812
544100.0,4812
544200.0,4812
544300.0,4812
544400.0,4812
544500.0,4812
544600.0,4812
544700.0,4812
544800.0,4812
544900.0,4812
545000.0,4812
545100.0,4812
545200.0,4812
545300.0,4812
545400.0,4812
545500.0,4812
545600.0,4812
545700.0,4812
545800.0,4812
545900.0,4812
546000.0,4812
546100.0,4812
546200.0,4812
546300.0,4812
546400.0,4812
546500.0,4812
546600.0,4812
546700.0,4812
546800.0,4812
546900.0,4812
547000.0,4812
547100.0,4812
547200.0,4812
547300.0,4812
547400.0,4812
547500.0,4812
547600.0,4812
547700.0,4812
547800.0,4812
547900.0,4812
548000.0,4812
548100.0,4812
548200.0,4812
548300.0,4812
548400.0,4812
548500.0,4812
548600.0,4812
548700.0,4812
548800.0,4812
548900.0,4812
549000.0,4812
549100.0,4812
549200.0,4812
549300.0,4812
549400.0,4812
549500.0,4812
549600.0,4812
549700.0,4812
549800.0,4812
549900.0,4812
550000.0,4812
550100.0,4812
550200.0,4812
550300.0,4812
550400.0,4812
550500.0,4812
550600.0,4812
550700.0,4812
550800.0,4812
550900.0,4812
551000.0,4812
551100.0,4812
551200.0,4812
551300.0,4812
551400.0,4812
551500.0,4812
551600.0,4812
551700.0,4812
551800.0,4812
551900.0,4812
552000.0,4812
552100.0,4812
552200.0,4812
552300.0,4812
552400.0,4812
552500.0,4812
552600.0,4812
552700.0,4812
552800.0,4812
552900.0,4812
553000.0,4812
553100.0,4812
553200.0,4812
553300.0,4812
553400.0,4812
553500.0,4812
553600.0,4812
553700.0,4812
553800.0,4812
553900.0,4812
554000.0,4812
554100.0,4812
554200.0,4812
554300.0,4812
554400.0,4812
554500.0,4812
554600.0,4812
554700.0,4812
554800.0,4812
554900.0,4812
555000.0,4812
555100.0,4812
555200.0,4812
555300.0,4812
555400.0,4812
555500.0,4812
555600.0,4812
555700.0,4812
555800.0,4812
555900.0,4812
556000.0,4812
556100.0,4812
556200.0,4812
556300.0,4812
556400.0,4812
556500.0,4812
556600.0,4812
556700.0,4812
556800.0,4812
556900.0,4812
557000.0,4812
557100.0,4812
557200.0,4812
557300.0,4812
557400.0,4812
557500.0,4812
557600.0,4812
557700.0,4812
557800.0,4812
557900.0,4812
558000.0,4812
558100.0,4812
558200.0,4812
558300.0,4812
558400.0,4812
558500.0,4812
558600.0,4812
558700.0,4812
558800.0,4812
558900.0,4812
559000.0,4812
559100.0,4812
559200.0,4812
559300.0,4812
559400.0,4812
559500.0,4812
559600.0,4812
559700.0,4812
559800.0,4812
559900.0,4812
560000.0,4812
560100.0,4812
560200.0,4812
560300.0,4812
560400.0,4812
560500.0,4812
560600.0,4812
560700.0,4812
560800.0,4812
560900.0,4812
561000.0,4812
561100.0,4812
561200.0,4812
561300.0,4812
561400.0,4812
561500.0,4812
561600.0,4812
561700.0,4812
561800.0,4812
561900.0,4812
562000.0,4812
562100.0,4812
562200.0,4812
562300.0,4812
562400.0,4812
562500.0,4812
562600.0,4812
562700.0,4812
562800.0,4812
562900.0,4812
563000.0,4812
563100.0,4812
563200.0,4812
563300.0,4812
563400.0,4812
563500.0,4812
563600.0,4812
563700.0,4812
563800.0,4812
563900.0,4812
564000.0,4812
564100.0,4812
564200.0,4812
564300.0,4812
564400.0,4812
564500.0,4812
564600.0,4812
564700.0,4812
564800.0,4812
564900.0,4812
565000.0,4812
565100.0,4812
565200.0,4812
565300.0,4812
565400.0,4812
565500.0,4812
565600.0,4812
565700.0,4812
565800.0,4812
565900.0,4812
566000.0,4812
566100.0,4812
566200.0,4812
566300.0,4812
566400.0,4812
566500.0,4812
566600.0,4812
566700.0,4812
566800.0,4812
566900.0,4812
567000.0,4812
567100.0,4812
567200.0,4812
567300.0,4812
567400.0,4812
567500.0,4812
567600.0,4812
567700.0,4812
567800.0,4812
567900.0,4812
568000.0,4812
568100.0,4812
568200.0,4812
568300.0,4812
568400.0,4812
568500.0,4812
568600.0,4812
568700.0,4812
568800.0,4812
568900.0,4812
569000.0,4812
569100.0,4812
569200.0,4812
569300.0,4812
569400.0,4812
569500.0,4812
569600.0,4812
569700.0,4812
569800.0,4812
569900.0,4812
570000.0,4812
570100.0,4812
570200.0,4812
570300.0,4812
570400.0,4812
570500.0,4812
570600.0,4812
570700.0,4812
570800.0,4812
570900.0,4812
571000.0,4812
571100.0,4812
571200.0,4812
571300.0,4812
571400.0,4812
571500.0,4812
571600.0,4812
571700.0,4812
571800.0,4812
571900.0,4812
572000.0,4812
572100.0,4812
572200.0,4812
572300.0,4812
572400.0,4812
572500.0,4812
572600.0,4812
572700.0,4812
572800.0,4812
572900.0,4812
573000.0,4812
573100.0,4812
573200.0,4812
573300.0,4812
573400.0,4812
573500.0,4812
573600.0,4812
573700.0,4812
573800.0,4812
573900.0,4812
574000.0,4812
574100.0,4812
574200.0,4812
574300.0,4812
574400.0,4812
574500.0,4812
574600.0,4812
574700.0,4812
574800.0,4812
574900.0,4812
575000.0,4812
575100.0,4812
575200.0,4812
575300.0,4812
575400.0,4812
575500.0,4812
575600.0,4812
575700.0,4812
575800.0,4812
575900.0,4812
576000.0,4812
576100.0,4812
576200.0,4812
576300.0,4812
576400.0,4812
576500.0,4812
576600.0,4812
576700.0,4812
576800.0,4812
576900.0,4812
577000.0,4812
577100.0,4812
577200.0,4812
577300.0,4812
577400.0,4812
577500.0,4812
577600.0,4812
577700.0,4812
577800.0,4812
577900.0,4812
578000.0,4812
578100.0,4812
578200.0,4812
578300.0,4812
578400.0,4812
578500.0,4812
578600.0,4812
578700.0,4812
578800.0,4812
578900.0,4812
579000.0,4812
579100.0,4812
579200.0,4812
579300.0,4812
579400.0,4812
579500.0,4812
579600.0,4812
579700.0,4812
579800.0,4812
579900.0,4812
580000.0,4812
580100.0,4812
580200.0,4812
580300.0,4812
580400.0,4812
580500.0,4812
580600.0,4812
580700.0,4812
580800.0,4812
580900.0,4812
581000.0,4812
581100.0,4812
581200.0,4812
581300.0,4812
581400.0,4812
581500.0,4812
581600.0,4812
581700.0,4812
581800.0,4812
581900.0,4812
582000.0,4812
582100.0,4812
582200.0,4812
582300.0,4812
582400.0,4812
582500.0,4812
582600.0,4812
582700.0,4812
582800.0,4812
582900.0,4812
583000.0,4812
583100.0,4812
583200.0,4812
583300.0,4812
583400.0,4812
583500.0,4812
583600.0,4812
583700.0,4812
583800.0,4812
583900.0,4812
584000.0,4812
584100.0,4812
584200.0,4812
584300.0,4812
584400.0,4812
584500.0,4812
584600.0,4812
584700.0,4812
584800.0,4812
584900.0,4812
585000.0,4812
585100.0,4812
585200.0,4812
585300.0,4812
585400.0,4812
585500.0,4812
585600.0,4812
585700.0,4812
585800.0,4812
585900.0,4812
586000.0,4812
586100.0,4812
586200.0,4812
586300.0,4812
586400.0,4812
586500.0,4812
586600.0,4812
586700.0,4812
586800.0,4812
586900.0,4812
587000.0,4812
587100.0,4812
587200.0,4812
587300.0,4812
587400.0,4812
587500.0,4812
587600.0,4812
587700.0,4812
587800.0,4812
587900.0,4812
588000.0,4812
588100.0,4812
588200.0,4812
588300.0,4812
588400.0,4812
588500.0,4812
588600.0,4812
588700.0,4812
588800.0,4812
588900.0,4812
589000.0,4812
589100.0,4812
589200.0,4812
589300.0,4812
589400.0,4812
589500.0,4812
589600.0,4812
589700.0,4812
589800.0,4812
589900.0,4812
590000.0,4812
590100.0,4812
590200.0,4812
590300.0,4812
590400.0,4812
590500.0,4812
590600.0,4812
590700.0,4812
590800.0,4812
590900.0,4812
591000.0,4812
591100.0,4812
591200.0,4812
591300.0,4812
591400.0,4812
591500.0,4812
591600.0,4812
591700.0,4812
591800.0,4812
591900.0,4812
592000.0,4812
592100.0,4812
592200.0,4812
592300.0,4812
592400.0,4812
592500.0,4812
592600.0,4812
592700.0,4812
592800.0,4812
592900.0,4812
593000.0,4812
593100.0,4812
593200.0,4812
593300.0,4812
593400.0,4812
593500.0,4812
593600.0,4812
593700.0,4812
593800.0,4812
593900.0,4812
594000.0,4812
594100.0,4812
594200.0,4812
594300.0,4812
594400.0,4812
594500.0,4812
594600.0,4812
594700.0,4812
594800.0,4812
594900.0,4812
595000.0,4812
595100.0,4812
595200.0,4812
595300.0,4812
595400.0,4812
595500.0,4812
